id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_89,0.05703844,0.20220807,0.10328774,0.1519906,0.12482971
10421216_90,0.11286533,0.36498642,0.22473657,0.2612406,0.26129234
10421216_91,0.27344903,1.3781478,0.9185674,0.79029334,0.68442065
10421216_92,0.49269688,2.009203,1.3402663,1.1842636,0.9297508
10421216_93,0.5803226,1.7421033,1.1442868,1.1661067,0.98266
10421216_94,0.5130974,1.3887024,1.0558187,1.0718191,0.80826783
10421216_95,0.22148621,0.3356762,0.23527567,0.3286717,0.32928902
10421216_96,0.06406417,0.34481668,0.15174529,0.26674423,0.16876322
10421216_97,0.0076221824,0.11736253,0.0512382,0.10198394,0.053892672
10421216_98,0.0020883828,0.08268609,0.03067898,0.07312616,0.034795895
10421216_99,0.018086858,0.13566992,0.04555548,0.1176901,0.047932148
10421216_100,0.030528128,0.13541976,0.06089863,0.15270178,0.06908326
10421216_101,0.16167903,0.47273213,0.26017204,0.70809484,0.3619498
10421216_102,0.2669747,0.37899506,0.21777202,0.5574933,0.31650245
10421216_103,0.05202499,0.1901454,0.10647394,0.337151,0.16691679
10421216_104,0.015962884,0.10452803,0.05156499,0.12062903,0.064420626
10421216_105,0.02681408,0.12402619,0.045041047,0.10095951,0.05394335
10421216_106,0.016140953,0.115328,0.041648135,0.085761145,0.049875997
10421216_107,0.016859323,0.122394845,0.051462546,0.08278336,0.050471514
10421216_108,0.10976079,0.5614325,0.26927048,0.30800605,0.19837236
10421216_109,0.37872884,0.34138927,0.23031284,0.2567512,0.22863437
10421216_110,1.9420353,2.4404345,1.7850429,1.4676206,1.2820171
10421216_111,1.4502982,1.6428833,1.2129521,0.98360837,0.85196996
10421216_112,1.0198549,1.0859845,0.6866443,0.6113095,0.44078615
10421216_113,1.7348623,1.9866996,1.4224269,1.1601288,1.0626078
10421216_114,0.4598006,0.20087907,0.1627893,0.14700618,0.20566735
10421216_115,0.047523133,0.14008373,0.046682246,0.11366775,0.08152262
10421216_116,0.011712238,0.09940005,0.031769544,0.0758746,0.041639373
10421216_117,0.02604983,0.18663788,0.06402977,0.1380851,0.072838016
10421216_118,0.11712917,0.075384885,0.047623932,0.07153408,0.068338
10421216_119,0.14335245,0.17318174,0.120427296,0.15117694,0.14153437
10421216_120,0.20201254,0.25480536,0.20110339,0.2736687,0.28320748
10421216_121,0.16306499,0.34360522,0.25602096,0.41225654,0.29736722
10421216_122,0.059338324,0.1649703,0.103890814,0.1856128,0.16445965
10421216_123,0.03761378,0.17859438,0.08404739,0.14982802,0.1201929
10421216_124,0.02206029,0.11897857,0.05925209,0.09365365,0.075947985
10421216_125,0.030267201,0.17641355,0.07517932,0.1391779,0.12869897
10421216_126,0.15041542,0.19739053,0.090644225,0.16477805,0.17628154
10421216_127,0.028574556,0.10950651,0.046958856,0.082857184,0.079462126
10421216_128,0.010525405,0.15142201,0.046847194,0.10831066,0.06392591
10421216_129,0.011072025,0.18880798,0.051657625,0.11598664,0.05228191
10421216_130,0.009016171,0.06815951,0.022250742,0.054241568,0.03738644
10421216_131,0.0120547265,0.113198206,0.03279852,0.07770616,0.032778233
10421216_132,0.010472938,0.11373819,0.035270743,0.084947154,0.041681156
10421216_133,0.011433005,0.104579866,0.043569118,0.081546366,0.04719989
10421216_134,0.025796562,0.11131689,0.053748697,0.10572194,0.07866378
10421216_135,0.13118914,0.3002565,0.18136579,0.277443,0.23739077
10421216_136,0.46480387,0.7892803,0.50514424,0.81280464,0.5615457
10421216_137,0.3258475,1.1303921,0.84871316,0.8303081,0.6096724
10421216_138,0.21151637,0.25565752,0.2146009,0.22455311,0.2004517
10421216_139,0.20773876,0.38037235,0.30143,0.3130488,0.38355488
10421216_140,0.1841792,0.31510222,0.27950883,0.2583704,0.26200664
10421216_141,0.12354554,0.4591028,0.44746923,0.3511665,0.36169815
10421216_142,0.44077426,0.4627474,0.4141284,0.3433253,0.40693027
10421216_143,0.5233277,0.48782083,0.49145886,0.3564257,0.42012858
10421216_144,0.43899226,0.88108605,0.82045007,0.65467656,0.57333267
10421216_145,0.26776934,0.42317095,0.44009012,0.336816,0.35485584
10421216_146,0.4641191,0.49500772,0.44002408,0.41954386,0.54323936
10421216_147,0.24457708,0.32598028,0.3093632,0.29902476,0.28242478
10421216_148,0.14970988,0.27183506,0.25199288,0.27974185,0.24444066
10421216_149,0.10911785,0.18388933,0.09542151,0.16340268,0.12428594
10421216_150,0.08650334,0.15883534,0.06898514,0.14026403,0.10306316
10421216_151,0.041960537,0.09861211,0.057527706,0.09844885,0.06267233
10421216_152,0.04866811,0.09240879,0.06237325,0.09019771,0.0789438
10421216_153,0.40692648,0.24122402,0.17336392,0.21648519,0.24495699
10421216_154,0.535071,0.3912364,0.33072072,0.32735947,0.32931128
10421216_155,0.46518475,0.8964758,0.74467975,0.69338524,0.49871913
10421216_156,0.7980508,0.8520086,0.74524176,0.7504928,0.6431574
10421216_157,0.76097614,1.060437,1.0176969,0.6911528,0.661757
10421216_158,0.47132492,1.046974,1.1669596,0.9380467,0.7767753
10421216_159,0.63339305,0.6256046,0.64345837,0.55096257,0.60710394
10421216_160,0.78784573,0.7448955,0.7944217,0.7300302,0.9169117
10421216_161,0.223212,0.3447805,0.347915,0.39865363,0.5090406
10421216_162,0.07211186,0.8434792,0.7947029,0.79045683,0.7349527
10421216_163,0.06666641,0.20396918,0.18424678,0.25566024,0.22082019
10421216_164,0.11972232,0.419568,0.3467651,0.45973164,0.4078623
10421216_165,0.42672294,0.6285493,0.5148951,0.76909137,0.7137091
10421216_166,0.4260906,1.4456086,0.849594,1.2973619,0.789756
10421216_167,0.06363597,0.25494567,0.1830298,0.35180068,0.25251836
10421216_168,0.0190261,0.14138512,0.06172517,0.15776406,0.090495825
10421216_169,0.012484759,0.10463498,0.037887447,0.08542968,0.054457687
10421216_170,0.014387295,0.15409079,0.042406224,0.11013334,0.06784502
10421216_171,0.0130031705,0.18209359,0.048505217,0.124242485,0.05966404
10421216_172,0.008888096,0.1161588,0.034178257,0.08115784,0.05116415
10421216_173,0.005018413,0.107409775,0.029251255,0.07799065,0.04613091
10421216_174,0.00096803904,0.17177586,0.045096874,0.11669538,0.05324585
10421216_175,0.0030730218,0.07310924,0.02232936,0.053423107,0.03384739
10421216_176,0.010332033,0.13995454,0.040147014,0.09351932,0.057361864
10421216_177,0.016066067,0.12477991,0.041568078,0.08742922,0.056209743
10421216_178,0.014420316,0.087872446,0.03674124,0.06285282,0.048602007
10421216_179,0.017882735,0.14512584,0.052129366,0.09390805,0.057447188
10421216_180,0.011775166,0.116058424,0.045934275,0.08256567,0.055157773
10421216_181,0.009162813,0.0887672,0.033422276,0.05657725,0.03715411
10421216_182,0.014225319,0.11166859,0.038870588,0.06999531,0.045374274
10421216_183,0.020083949,0.120165184,0.04422549,0.07459965,0.044828817
10421216_184,0.05664655,0.22500515,0.09803063,0.13056302,0.08128738
10421216_185,0.41074562,0.9470691,0.64309597,0.64279854,0.43597186
10421216_186,0.17491202,0.28757015,0.1369012,0.16694339,0.14776245
10421216_187,0.07044194,0.17751652,0.08638322,0.10324908,0.09165205
10421216_188,0.0891192,0.17166808,0.13010964,0.12089057,0.15921475
10421216_189,0.88629293,0.82003146,0.6471482,0.58850193,0.6297779
10421216_190,0.5758716,0.28828675,0.22479752,0.2858727,0.39666158
10421216_191,1.0558374,0.6272698,0.52912426,0.5555207,0.8143289
10421216_192,0.5904014,0.34048426,0.3338331,0.3326868,0.49098128
10421216_193,0.23048696,0.26411182,0.14313819,0.18060416,0.28728303
10421216_194,0.06841405,0.20561111,0.09986038,0.14976704,0.17532596
10421216_195,0.058579028,0.08961617,0.048359364,0.076897584,0.086957484
10421216_196,0.04516469,0.2524165,0.096759915,0.19226569,0.16184476
10421216_197,0.0279748,0.094404094,0.036947988,0.07428693,0.076630555
10421216_198,0.0085745305,0.1590904,0.041649103,0.102810964,0.06499553
10421216_199,0.00687553,0.0774786,0.02365847,0.05378291,0.051788986
10421216_200,0.006142482,0.22415438,0.052124403,0.12416375,0.0786081
10421216_201,0.019965738,0.10769839,0.032525323,0.071963966,0.06480335
10421216_202,0.015283585,0.10947493,0.030945025,0.06220819,0.057654127
10421216_203,0.033133797,0.124607064,0.037736036,0.07559448,0.0778256
10421216_204,0.0056619644,0.13201666,0.03568417,0.08015151,0.064421766
10421216_205,0.0043693483,0.09379056,0.028970577,0.055434078,0.04692179
10421216_206,0.013462171,0.1728441,0.052411094,0.104934335,0.07850817
10421216_207,0.015250623,0.115848325,0.040381692,0.079549156,0.06773393
10421216_208,0.02042213,0.14490911,0.05142556,0.09385224,0.07155672
10421216_209,0.0254476,0.11998775,0.043952473,0.09384127,0.0786192
10421216_210,0.013343871,0.24627438,0.07214874,0.16599233,0.08058925
10421216_211,0.0061974525,0.07707331,0.02630806,0.05829423,0.033141263
10421216_212,0.015346348,0.11806466,0.041791037,0.09293583,0.05262819
10421216_213,0.079869576,0.17408694,0.10405616,0.18766224,0.14772075
10421216_214,0.19293742,0.63753295,0.45467234,0.60950834,0.40871102
10421216_215,0.19064921,0.44964102,0.3332028,0.43291333,0.37090504
10421216_216,0.860229,1.7638513,1.1673722,1.4129817,0.9534797
10421216_217,0.19572836,0.36439678,0.2533628,0.33200848,0.2657631
10421216_218,0.068495676,0.35507998,0.24604523,0.28948483,0.23116982
10421216_219,0.084842205,0.27006924,0.18069854,0.22163513,0.21549535
10421216_220,0.093115345,0.31006888,0.19142085,0.23064086,0.21200497
10421216_221,0.093556896,0.29126284,0.22448593,0.25843477,0.3197458
10421216_222,0.3883684,1.2019358,0.9778886,0.998693,0.75160325
10421216_223,0.29297978,0.20127258,0.1571237,0.21916093,0.2548382
10421216_224,0.33108312,0.48869103,0.33797458,0.39978558,0.40836465
10421216_225,0.17036986,0.25260618,0.21431449,0.22018883,0.21300197
10421216_226,0.13294084,0.2331509,0.18082806,0.22569716,0.18345675
10421216_227,0.12985297,0.17911823,0.14810744,0.18826488,0.1378985
10421216_228,0.23311494,0.20669329,0.16791445,0.23472229,0.18281232
10421216_229,0.1906358,0.2258022,0.23958614,0.24797854,0.1878924
10421216_230,0.25968152,0.3315683,0.35300058,0.32839537,0.28715777
10421216_231,1.0722075,0.65820545,0.6403594,0.56609505,0.51475716
10421216_232,0.944429,0.44661456,0.4017019,0.46211883,0.40258458
10421216_233,0.46908477,0.5728691,0.62431884,0.46719962,0.40767837
10421216_234,0.41353193,0.5035889,0.5665562,0.40948305,0.41098177
10421216_235,0.5613477,0.3542181,0.380517,0.3097409,0.39724016
10421216_236,0.602699,0.45895195,0.3810573,0.4000935,0.54761994
10421216_237,0.21377078,0.25454015,0.24867025,0.25341427,0.2816025
10421216_238,0.1446025,0.46277827,0.39045778,0.34448016,0.33373052
10421216_239,0.16278243,0.34103742,0.24331754,0.24138509,0.29437858
10421216_240,0.41889662,0.3992944,0.3214887,0.31654292,0.4303962
10421216_241,0.14330819,0.21087675,0.174923,0.1606597,0.2073458
10421216_242,0.11283387,0.24733381,0.18084401,0.19227803,0.2388387
10421216_243,0.45378602,0.41353592,0.27542472,0.2801321,0.33250296
10421216_244,0.22712746,0.16047677,0.10837034,0.14380795,0.2084902
10421216_245,0.13313311,0.26317027,0.104752846,0.16088116,0.16354492
10421216_246,0.0543899,0.27547216,0.12436972,0.18312205,0.1411376
10421216_247,0.043172814,0.119586036,0.0709603,0.087894246,0.07968988
10421216_248,0.15428793,0.35191548,0.19904757,0.24913755,0.20502529
10421216_249,0.27414978,0.31137097,0.21381444,0.27562273,0.24914822
10421216_250,0.23106503,0.48099798,0.34252176,0.38967454,0.29381675
10421216_251,0.08429331,0.199478,0.15535717,0.19185007,0.17979479
10421216_252,0.2711793,0.33162847,0.27715182,0.2881526,0.294283
10421216_253,0.35459003,0.3638203,0.31211936,0.326498,0.33974448
10421216_254,0.1084113,0.22834542,0.23590922,0.21680263,0.2670778
10421216_255,0.37808284,0.4206251,0.38956457,0.33395594,0.3891139
10421216_256,0.23351473,0.48491836,0.51151,0.45395496,0.4638241
10421216_257,0.5636989,0.6851547,0.6773913,0.5825188,0.65384686
10421216_258,0.51535296,0.44917983,0.523794,0.42913106,0.55523777
10421216_259,0.2952212,0.2606019,0.32373273,0.2302512,0.3423527
10421216_260,0.14813317,0.3420543,0.43457335,0.38309053,0.43746954
10421216_261,0.3394293,0.3130474,0.37384894,0.3328284,0.4036085
10421216_262,0.878126,0.46470737,0.51172054,0.4772449,0.6877248
10421216_263,0.50058496,0.30702865,0.42465997,0.28108177,0.44059953
10421216_264,0.55529165,0.9136005,1.0352861,0.74566966,0.7319697
10421216_265,0.45820928,0.36373305,0.42052364,0.39578283,0.37222907
10421216_266,1.0575963,0.9791409,0.99551964,0.76341,0.84830534
10421216_267,0.6857904,0.458068,0.5869732,0.39693943,0.6153866
10421216_268,0.34973875,0.45672572,0.584091,0.4383945,0.5102618
10421216_269,0.66038454,0.62227684,0.59443367,0.55225044,0.7652365
10421216_270,0.5334295,0.91107327,0.8874533,0.8447772,0.84428465
10421216_271,0.1852883,0.22609425,0.23026787,0.24326046,0.2685852
10421216_272,0.12714335,0.29715198,0.31500965,0.36675406,0.5151088
10421216_273,0.4218644,0.41259885,0.36920872,0.4589728,0.5780808
10421216_274,0.259512,0.35129777,0.39248782,0.3743066,0.40103668
10421216_275,0.27683073,0.47658432,0.43231124,0.5121182,0.5129745
10421216_276,0.4533661,0.9263743,0.72026205,0.85378695,0.60604984
10421216_277,0.13592133,0.19755448,0.12786289,0.22291191,0.19428715
10421216_278,0.03185142,0.17567438,0.082542196,0.18029696,0.11250316
10421216_279,0.05369986,0.19762382,0.08805912,0.19616748,0.16146317
10421216_280,0.18991053,0.15102968,0.09195787,0.12384704,0.13439286
10421216_281,0.092129976,0.21776754,0.12245258,0.19082187,0.23201011
10421216_282,0.13551828,0.61582804,0.40251383,0.38138318,0.3469786
10421216_283,0.17160134,0.20452604,0.14626306,0.17450808,0.19635639
10421216_284,0.82870984,0.92068577,0.7485487,0.7417078,0.8323729
10421216_285,0.69562554,0.94984645,0.8040136,0.76470053,0.76816463
10421216_286,0.18720631,0.4283647,0.32607624,0.29964286,0.32266057
10421216_287,0.092689045,0.5261508,0.36040723,0.3555236,0.32156155
10421216_288,0.08149796,0.25853294,0.15703699,0.20952946,0.1596377
10421216_289,0.06334216,0.20852149,0.092682816,0.18275884,0.17272599
10421216_290,0.014944851,0.1559528,0.044968553,0.11518164,0.07423046
10421216_291,0.0031158924,0.12571119,0.02533573,0.07331649,0.03643214
10421216_292,0.024842672,0.23840243,0.06595029,0.11843353,0.07544445
10421216_293,0.52362585,0.27966154,0.13114414,0.1484549,0.2309275
10421216_294,2.2790906,0.8513478,0.45112854,0.57413065,0.7202379
10421216_295,0.51798785,0.5430007,0.38941363,0.36768714,0.4050821
10421216_296,0.6074462,0.6232694,0.58676475,0.5668591,0.6287468
10421216_297,0.78123605,0.48381996,0.4423058,0.43899125,0.5372989
10421216_298,0.20016074,0.15920767,0.10549537,0.12391029,0.19551441
10421216_299,0.027347147,0.13602127,0.05998671,0.08426623,0.06901443
10421216_300,0.013631508,0.123465836,0.050971225,0.07285476,0.050729
10421216_301,0.03729415,0.18842788,0.07003786,0.11451484,0.090435855
10421216_302,0.1106999,0.25189018,0.14064676,0.14636649,0.13654219
10421216_303,0.9617814,2.0691342,1.4319549,1.3150563,0.97091746
10421216_304,0.1907087,0.37920925,0.2280604,0.24502522,0.20420249
10421216_305,0.18925224,0.560068,0.36787602,0.3498085,0.38733923
10421216_306,0.25671655,0.35117164,0.2717536,0.32551342,0.3963015
10421216_307,0.1940297,0.40893042,0.29593837,0.31788608,0.30169284
10421216_308,0.061369285,0.2478529,0.20352986,0.21964061,0.22348952
10421216_309,0.064026184,0.1754267,0.11687873,0.14204831,0.14153028
10421216_310,0.107959025,0.21777013,0.13026685,0.18688479,0.19815588
10421216_311,0.05022631,0.15718457,0.09992115,0.13865632,0.13893601
10421216_312,0.10480088,0.27871802,0.16689953,0.23817985,0.19810492
10421216_313,0.14572549,0.30167645,0.18067834,0.35394955,0.25421602
10421216_314,0.08863221,0.24612229,0.16621381,0.33946782,0.27633983
10421216_315,0.053546123,0.2529405,0.18963951,0.3061977,0.28507018
10421216_316,0.07380046,0.26026714,0.2402173,0.27151075,0.28654957
10421216_317,0.11616471,0.52046037,0.4303336,0.46183366,0.5160775
10421216_318,0.1476824,0.88204205,0.7083665,0.91789913,0.645203
10421216_319,0.18624523,0.30512446,0.23436838,0.45466226,0.30025506
10421216_320,0.17259912,0.5437809,0.3510937,0.8518546,0.4956566
10421216_321,0.040917076,0.1637206,0.08224321,0.22148103,0.13275564
10421216_322,0.013385311,0.12399867,0.044581883,0.11088641,0.059042066
10421216_323,0.0064017773,0.11454396,0.04213439,0.10859317,0.05107738
10421216_324,0.012304753,0.13817787,0.0521561,0.12507263,0.064790666
10421216_325,0.026710615,0.13801974,0.07291642,0.124156274,0.08705784
10421216_326,0.085601956,0.29104984,0.15081857,0.25147364,0.24331248
10421216_327,0.15761101,0.36610448,0.25695628,0.3153984,0.29226518
10421216_328,0.14010064,0.25043595,0.20332453,0.24293545,0.2520346
10421216_329,0.15076488,0.34810597,0.3350199,0.36427805,0.44069114
10421216_330,0.95876765,0.6257955,0.6116538,0.522063,0.5584126
10421216_331,0.72721314,0.6690026,0.6524785,0.5364687,0.68697846
10421216_332,1.2328095,1.1020316,1.0820242,0.7697982,0.9517462
10421216_333,0.6466185,0.6516481,0.80691576,0.4906887,0.60078704
10421216_334,0.54901797,0.68895066,0.8902293,0.59707093,0.65013784
10421216_335,0.9007755,0.9738133,0.88351256,0.6798843,0.80114055
10421216_336,0.8610867,0.6472902,0.68216264,0.59484303,0.7714091
10421216_337,0.22961773,0.3036849,0.28055406,0.2724141,0.39511347
10421216_338,0.07518269,0.45610988,0.398187,0.4211622,0.562004
10421216_339,0.1327585,0.2469502,0.24613181,0.29060054,0.4461238
10421216_340,0.2652635,0.32672957,0.32348147,0.39234757,0.53194356
10421216_341,0.075617,0.2790112,0.29280946,0.35927045,0.5263122
10421216_342,0.08638499,0.20826265,0.22342914,0.2218157,0.39906174
10421216_343,0.11683554,0.23686968,0.24085554,0.23417345,0.40759736
10421216_344,0.12186198,0.25817454,0.27834898,0.2729742,0.3976014
10421216_345,0.28154606,1.199024,1.0372827,0.9881148,0.89141
10421216_346,0.22745636,0.2938314,0.24606562,0.36137575,0.32150257
10421216_347,0.6158901,0.67298913,0.54643667,0.7971119,0.77492326
10421216_348,0.21330385,0.41450137,0.33906677,0.43778652,0.45176762
10421216_349,0.0529825,0.10237333,0.07152464,0.102170296,0.110952884
10421216_350,0.033975825,0.31884494,0.14124554,0.21896163,0.14499825
10421216_351,0.015000671,0.13642468,0.05943632,0.110904075,0.09558012
10421216_352,0.010882005,0.15605384,0.053346902,0.10986574,0.071219966
10421216_353,0.0076495856,0.1368106,0.046926044,0.12335689,0.07533295
10421216_354,0.01518701,0.1472245,0.05933752,0.16218886,0.100972936
10421216_355,0.1186241,0.22706428,0.13336086,0.33577657,0.28071135
10421216_356,0.046623968,0.12613627,0.058300167,0.14437973,0.13169387
10421216_357,0.02739469,0.2383949,0.08593803,0.17238298,0.11901318
10421216_358,0.0031237304,0.07458622,0.030409403,0.053038545,0.04301381
10421216_359,0.008464068,0.18011141,0.05904893,0.100571156,0.07148377
10421216_360,0.02239246,0.20698401,0.06962761,0.12219169,0.11561295
10421216_361,0.04620018,0.20683357,0.11166597,0.13722128,0.14874011
10421216_362,0.12667106,0.14885186,0.0997761,0.13222092,0.16789216
10421216_363,0.106844,0.3448727,0.16815741,0.21968919,0.24942005
10421216_364,0.07558947,0.1590598,0.08701287,0.10937114,0.13876246
10421216_365,0.14118612,0.16993953,0.10130209,0.14124146,0.15563717
10421216_366,0.024951607,0.1384137,0.044658765,0.08609473,0.07616315
10421216_367,0.015555665,0.10704473,0.031137489,0.053679362,0.035115384
10421216_368,0.018052533,0.12230672,0.037711293,0.06791758,0.04553724
10421216_369,0.13008666,0.17210719,0.076309025,0.1023414,0.09286798
10421216_370,0.68126357,0.41773164,0.32073244,0.25636512,0.28590247
10421216_371,1.2913482,1.2262104,0.86263317,0.6718182,0.8022815
10421216_372,1.5646168,1.3513453,1.0173209,0.690362,0.5875809
10421216_373,0.925735,1.475394,1.0155576,0.74900174,0.59287435
10421216_374,0.7344395,1.631944,1.255531,0.90262276,0.8380939
10421216_375,0.65606236,0.577365,0.5282227,0.34291083,0.44456318
10421216_376,0.88590056,0.5224793,0.38067737,0.39737284,0.52808905
10421216_377,0.07363552,0.21431279,0.09220632,0.12478804,0.15511435
10421216_378,0.025365405,0.25185242,0.08953997,0.12839839,0.08983067
10421216_379,0.012629196,0.0959888,0.039193124,0.05554831,0.052025557
10421216_380,0.04348898,0.23473567,0.08537937,0.13234419,0.14696127
10421216_381,0.28425622,0.19555894,0.093928635,0.14813955,0.21178873
10421216_382,0.06179294,0.122595355,0.062358506,0.088754244,0.12948903
10421216_383,0.025248304,0.16059145,0.056278877,0.10730082,0.09393739
10421216_384,0.073895134,0.1664218,0.052183554,0.12749128,0.10176766
10421216_385,0.015369952,0.09283346,0.026013575,0.06617372,0.055724695
10421216_386,0.0088972,0.12408536,0.03095369,0.09217743,0.052779354
