id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_57,0.6256091,0.4078962,0.3597753,0.33859247,0.44077846
10421216_58,0.33109137,0.6488708,0.61856997,0.4125474,0.3951733
10421216_59,0.57404625,1.0452492,1.023829,0.73817855,0.6618726
10421216_60,0.8170136,1.0084076,0.844996,0.63678837,0.5926302
10421216_61,0.5433395,0.8710139,0.8871006,0.6180382,0.51818675
10421216_62,0.3251108,0.5051427,0.43472257,0.52040386,0.46014854
10421216_63,0.0707411,0.17295665,0.09027296,0.15454899,0.12063487
10421216_64,0.012080281,0.115707025,0.045668423,0.1023197,0.051080056
10421216_65,0.0080258,0.08589688,0.031503685,0.06963888,0.030207627
10421216_66,0.0071433783,0.1388655,0.039684,0.097643614,0.051504638
10421216_67,0.015401178,0.14598393,0.052096374,0.101897046,0.04938637
10421216_68,0.01594471,0.15213056,0.086024605,0.11370909,0.09521116
10421216_69,0.042739354,0.1828472,0.13434163,0.10995719,0.1544551
10421216_70,0.5310239,0.83653134,0.6119828,0.46641737,0.4823845
10421216_71,0.6082651,2.2457826,1.8747671,1.479697,0.9666718
10421216_72,0.36932397,0.3224578,0.19496876,0.21278511,0.15654367
10421216_73,0.23929554,0.79051864,0.59023356,0.5706167,0.56584907
10421216_74,0.048486967,0.27581227,0.17034379,0.23939097,0.2481715
10421216_75,0.012773001,0.17904076,0.0921532,0.13349766,0.08199233
10421216_76,0.022466252,0.15300295,0.073027596,0.11086325,0.0761094
10421216_77,0.093145415,0.26077846,0.104918435,0.13914907,0.10829392
10421216_78,0.68248206,0.6216378,0.32026988,0.4793393,0.50509536
10421216_79,0.3861492,0.6558223,0.6051157,0.39383134,0.3583339
10421216_80,0.30590725,0.5493498,0.53329194,0.38832316,0.42497706
10421216_81,0.9723016,0.60900414,0.6059848,0.34473935,0.4809102
10421216_82,0.533002,0.41430452,0.47055408,0.24101655,0.35051626
10421216_83,0.39924538,0.47962758,0.5849583,0.40695864,0.49324813
10421216_84,0.7527492,0.71266997,0.779537,0.56126237,0.5020993
10421216_85,0.52864397,0.36789775,0.31735182,0.43075725,0.45339638
10421216_86,0.7532115,0.527486,0.47621706,0.49054968,0.47972852
10421216_87,0.27964646,0.2764655,0.26720518,0.323772,0.32344258
10421216_88,0.002147954,0.08533454,0.06818254,0.07840256,0.09396321
10421216_89,0.0015530484,0.13297778,0.09305705,0.09740386,0.12956968
10421216_90,-0.0013147984,0.2746486,0.21640168,0.1737857,0.25771758
10421216_91,0.06607967,0.8060491,0.71523607,0.4390911,0.5758449
10421216_92,0.17590576,1.2510812,1.0045291,0.6371516,0.6698806
10421216_93,0.4050224,1.0903755,0.81751925,0.60021037,0.6206815
10421216_94,0.41613778,1.3373526,1.122258,0.97609425,0.709319
10421216_95,0.05617167,0.398997,0.25778818,0.29441166,0.27537125
10421216_96,0.03961942,0.36678237,0.19042763,0.23470712,0.15530798
10421216_97,0.019810416,0.11985382,0.054682977,0.09348066,0.054312635
10421216_98,0.009861529,0.07723696,0.029068552,0.0743267,0.04257403
10421216_99,0.013445514,0.120752126,0.042128105,0.108272865,0.07132141
10421216_100,0.019034322,0.13771509,0.050685205,0.12052566,0.082079075
10421216_101,0.051284477,0.41857442,0.19318655,0.54777217,0.33052683
10421216_102,0.07475595,0.35802773,0.13060403,0.6838388,0.37551022
10421216_103,0.03234705,0.34145376,0.14150389,0.48596412,0.26311934
10421216_104,0.0114325285,0.12332751,0.04673697,0.14015761,0.09596873
10421216_105,0.011377902,0.13040474,0.015517689,0.09261204,0.058833968
10421216_106,0.010666884,0.09920158,0.0017450564,0.066339076,0.031970043
10421216_107,0.014963823,0.1043845,0.0032183975,0.06374252,0.029368442
10421216_108,0.06095398,0.27431342,0.03740344,0.12136848,0.045530267
10421216_109,0.23705345,0.2850803,0.15385851,0.15524101,0.178472
10421216_110,1.8632135,2.4572275,1.3800137,1.0171036,0.99568033
10421216_111,1.2314239,1.7114308,0.881631,0.88632905,0.74971974
10421216_112,0.863395,1.1994116,0.7070328,0.67051625,0.39417994
10421216_113,1.6393253,2.0021904,1.3013064,0.96665174,1.0213783
10421216_114,0.40276176,0.18878677,0.112662375,0.09018842,0.17702842
10421216_115,0.05969533,0.15997747,0.052104086,0.09885229,0.09432339
10421216_116,0.018058274,0.11049171,0.03027305,0.07334321,0.035786714
10421216_117,0.01771843,0.16832852,0.04835431,0.11615654,0.05488979
10421216_118,0.022524938,0.08815638,0.031997938,0.0886047,0.061247945
10421216_119,0.015323808,0.20102835,0.08268329,0.19416836,0.09921017
10421216_120,0.048504997,0.2052832,0.103729725,0.22190087,0.15827093
10421216_121,0.04550283,0.4189783,0.30085567,0.5764986,0.3216996
10421216_122,0.017950024,0.17616656,0.0900418,0.2187286,0.14278126
10421216_123,0.024428956,0.15680814,0.060015712,0.13802677,0.09260144
10421216_124,0.009740557,0.123019814,0.06384526,0.087908536,0.070318505
10421216_125,0.017961007,0.23370299,0.10627327,0.1490327,0.14394377
10421216_126,0.10652828,0.31700256,0.18265033,0.22145195,0.2559327
10421216_127,0.03419753,0.28285596,0.14264661,0.1764949,0.16755107
10421216_128,0.0065209214,0.2124291,0.09521848,0.13078777,0.106677994
10421216_129,0.033127718,0.24105474,0.09342399,0.14286087,0.093105115
10421216_130,0.0007783766,0.08544804,0.034280393,0.0648039,0.05910041
10421216_131,0.0029236786,0.10065782,0.024657529,0.06456603,0.044172887
10421216_132,0.0029167086,0.085234635,0.020976905,0.056176856,0.038705394
10421216_133,0.00792894,0.0899775,0.030289873,0.06267696,0.04527475
10421216_134,0.0010980293,0.08758612,0.029023971,0.059309192,0.042294245
10421216_135,0.11327075,0.27417442,0.14601348,0.21212459,0.20208079
10421216_136,0.33785176,0.740078,0.47204986,0.67758346,0.45454898
10421216_137,0.18358934,0.6944308,0.5408363,0.53808784,0.44851822
10421216_138,0.107102945,0.1839348,0.14498319,0.14262003,0.16080621
10421216_139,0.1336486,0.3461296,0.19690165,0.22993308,0.2288517
10421216_140,0.15106612,0.4004334,0.25767747,0.2709548,0.23614232
10421216_141,0.055855513,0.3313039,0.24724516,0.20039995,0.2058551
10421216_142,0.25050402,0.43716934,0.29547623,0.22457086,0.257146
10421216_143,0.6620776,0.75153774,0.61843276,0.45631438,0.49299413
10421216_144,0.4757456,0.96039975,0.80338526,0.5244372,0.46584406
10421216_145,0.3732919,0.7206383,0.7230653,0.45494676,0.4534253
10421216_146,0.42696115,0.56132156,0.37265274,0.31553206,0.3891575
10421216_147,0.22542611,0.47235665,0.42004958,0.32565576,0.30636412
10421216_148,0.111235894,0.36486977,0.3259299,0.27948257,0.24326669
10421216_149,0.12926206,0.25288197,0.12454225,0.17664522,0.1394778
10421216_150,0.053793896,0.16818616,0.063660815,0.13104893,0.086483195
10421216_151,0.011531591,0.091668695,0.045322023,0.08614057,0.03587623
10421216_152,0.018703366,0.09528831,0.05892969,0.093095526,0.06636217
10421216_153,0.27524665,0.20690764,0.15663734,0.22321697,0.23123437
10421216_154,0.404047,0.34921324,0.31242105,0.33215576,0.29844096
10421216_155,0.3949183,0.71900785,0.63479316,0.56494236,0.4603712
10421216_156,0.8030956,0.98191863,0.69558316,0.57846665,0.5449598
10421216_157,1.0523608,1.5370587,1.4851286,0.70823026,0.53946924
10421216_158,0.42555618,1.4452243,1.3459516,0.9919966,0.8055291
10421216_159,0.7437239,0.9800719,0.85687906,0.5404643,0.55811024
10421216_160,0.7296233,0.8356532,0.7394789,0.5684404,0.67075765
10421216_161,0.2766774,0.6073744,0.44674155,0.46870553,0.5257677
10421216_162,0.019557094,0.9363884,0.7168938,0.6788806,0.54037726
10421216_163,0.03965806,0.19405825,0.1269656,0.18344483,0.16190049
10421216_164,0.084056735,0.3147903,0.20276225,0.37243727,0.27413207
10421216_165,0.25085378,0.37250048,0.2347956,0.5854699,0.4622119
10421216_166,0.36813828,1.7420695,0.9307196,1.5327785,0.7702408
10421216_167,0.033964906,0.19847374,0.11349609,0.19531456,0.15869099
10421216_168,0.0035866424,0.12784344,0.04688603,0.10538916,0.06620844
10421216_169,0.0104984855,0.08861749,0.026985195,0.060788408,0.047333784
10421216_170,0.015786815,0.14210746,0.03592203,0.09802836,0.067747705
10421216_171,0.007148734,0.11535469,0.021368336,0.07104344,0.042160064
10421216_172,0.012502299,0.08859825,0.013247259,0.059998028,0.029858157
10421216_173,0.013883525,0.120341785,0.029728208,0.07684671,0.01928189
10421216_174,0.013465588,0.1672812,0.041639447,0.11259505,0.052281097
10421216_175,0.005252881,0.0545262,0.0015883781,0.03219088,0.013007496
10421216_176,0.003287104,0.10634175,0.008870915,0.059402317,0.023817256
10421216_177,0.0058299783,0.098604366,0.019555386,0.056699935,0.045788445
10421216_178,0.0033307718,0.08095299,0.029515289,0.054604027,0.04460305
10421216_179,0.01173446,0.15812275,0.049376994,0.07565729,0.057682857
10421216_180,0.012497648,0.12245014,0.040552214,0.06877766,0.065348916
10421216_181,0.004920518,0.061174788,0.0127314925,0.026377257,0.028550886
10421216_182,0.008094126,0.124461725,0.030702036,0.06547555,0.05673538
10421216_183,-0.0003541764,0.107087545,0.026766805,0.053560156,0.046112396
10421216_184,0.028223228,0.15086806,0.062920466,0.08626342,0.071335
10421216_185,0.1854288,0.7186134,0.47635612,0.52339005,0.39106846
10421216_186,0.26125878,0.2808233,0.16930214,0.17546614,0.18856741
10421216_187,0.05941006,0.169047,0.07729822,0.06364864,0.07173978
10421216_188,0.04346727,0.13073263,0.091908485,0.06238427,0.11294829
10421216_189,0.44646484,0.57267904,0.43542445,0.3693372,0.38538688
10421216_190,0.43072438,0.2279348,0.11661072,0.184836,0.26886415
10421216_191,1.0592734,0.570416,0.4014352,0.4201845,0.5758569
10421216_192,0.6902922,0.3431083,0.28554437,0.29140386,0.37479162
10421216_193,0.30167732,0.2204727,0.097479284,0.09254736,0.1939995
10421216_194,0.031375874,0.15278426,0.050729096,0.058633797,0.07252134
10421216_195,0.033694964,0.081545785,0.012176167,0.02044747,0.017096244
10421216_196,0.0100122895,0.22505444,0.054748014,0.103642344,0.054119103
10421216_197,0.00830652,0.10971258,0.025212482,0.052219104,0.041925035
10421216_198,0.012945889,0.1605028,0.037663277,0.08387958,0.047477916
10421216_199,0.003552407,0.075066335,0.010491613,0.037075263,0.03149612
10421216_200,0.009470753,0.21015826,0.045483723,0.10282682,0.044238493
10421216_201,0.018347483,0.13681583,0.05018269,0.0700084,0.07113108
10421216_202,0.010566848,0.07962693,0.0035903864,0.032128077,0.013813946
10421216_203,0.01120167,0.19477971,0.07524076,0.10574752,0.09923899
10421216_204,0.009044441,0.16587488,0.05339992,0.09523798,0.06853528
10421216_205,0.006970238,0.079157576,0.026399609,0.048693556,0.045566086
10421216_206,0.018284805,0.22862229,0.08494084,0.14141947,0.09814902
10421216_207,0.023863815,0.11440206,0.05488629,0.076051325,0.089422226
10421216_208,0.025636328,0.14530945,0.06304805,0.08665363,0.088402286
10421216_209,0.02059951,0.15537527,0.06480036,0.101630285,0.1003121
10421216_210,0.013600342,0.20031765,0.07326678,0.12855531,0.08477275
10421216_211,0.009284506,0.0739119,0.023089543,0.0503194,0.027907342
10421216_212,0.0097934455,0.11801255,0.032470312,0.08292753,0.038075708
10421216_213,0.058592692,0.18420213,0.08367012,0.17465457,0.15007342
10421216_214,0.20347986,0.6579909,0.5866575,0.60421073,0.447334
10421216_215,0.24540082,0.40685073,0.33696666,0.40013075,0.39126942
10421216_216,0.64059937,1.5917203,1.3283486,1.3909309,0.85998183
10421216_217,0.11700289,0.4124311,0.31902164,0.40903613,0.34895408
10421216_218,0.03940106,0.3894442,0.36343038,0.35446396,0.33442035
10421216_219,0.0368425,0.24269456,0.21494977,0.20714658,0.26719636
10421216_220,0.06341887,0.3269459,0.24134058,0.24952519,0.28088734
10421216_221,0.06215813,0.2104022,0.18062985,0.18894099,0.28371596
10421216_222,0.15971565,0.8688575,0.8670248,0.674003,0.5773481
10421216_223,0.09398542,0.18980908,0.19085626,0.2135984,0.26386157
10421216_224,0.23734234,0.5125529,0.39536402,0.4233447,0.38634738
10421216_225,0.14463416,0.28566208,0.23284456,0.27042514,0.2521048
10421216_226,0.097107865,0.23265898,0.17708036,0.25478125,0.22176343
10421216_227,0.07832294,0.14840192,0.08783522,0.19434497,0.12440419
10421216_228,0.18007557,0.22226071,0.12087244,0.27810997,0.17097558
10421216_229,0.3950839,0.33527207,0.25296217,0.33267844,0.2536803
10421216_230,0.32238618,0.35273042,0.30185318,0.30848792,0.3225153
10421216_231,1.0674095,0.61107457,0.5787711,0.38129056,0.40208203
10421216_232,1.0589807,0.491692,0.42605048,0.39440492,0.4402148
10421216_233,0.6323096,0.7629162,0.64845467,0.47376797,0.36928934
10421216_234,0.5210417,0.5452706,0.56444526,0.39605373,0.36856267
10421216_235,0.6799082,0.4749787,0.39163136,0.31668955,0.34149218
10421216_236,0.6486684,0.53894883,0.33327165,0.3251598,0.42647022
10421216_237,0.15675457,0.2765069,0.25328058,0.22699744,0.2737728
10421216_238,0.06814663,0.34205443,0.22908035,0.19798659,0.19632608
10421216_239,0.08592158,0.34337014,0.19022393,0.16805671,0.17682213
10421216_240,0.47717962,0.49778193,0.30017078,0.3101791,0.38273472
10421216_241,0.1361466,0.4817867,0.27585226,0.24427521,0.28051597
10421216_242,0.046661474,0.36839357,0.27223223,0.18377727,0.23857258
10421216_243,0.15616511,0.4655458,0.3498548,0.21983375,0.3330168
10421216_244,0.06973138,0.19649884,0.14283441,0.10929974,0.19463667
10421216_245,0.06724784,0.29905844,0.12128673,0.10060838,0.14525703
10421216_246,0.040134396,0.18050274,0.07585912,0.07025423,0.119229704
10421216_247,0.03436678,0.12185381,0.093964286,0.072792664,0.1095012
10421216_248,0.10441725,0.42321968,0.2690419,0.23288873,0.23834504
10421216_249,0.15766802,0.25459087,0.22215134,0.23054434,0.27286446
10421216_250,0.16916516,0.43451318,0.34246367,0.28726327,0.3028967
10421216_251,0.0503106,0.11502475,0.10782135,0.10350332,0.15760922
10421216_252,0.19711432,0.2644102,0.22069463,0.24367858,0.30145198
10421216_253,0.16355348,0.28421417,0.2745476,0.24799776,0.2859498
10421216_254,0.049820848,0.18913808,0.22997355,0.19646305,0.26379865
10421216_255,0.27368158,0.40868166,0.4288075,0.27048486,0.39130133
10421216_256,0.167878,0.48576486,0.5806176,0.4634698,0.5141041
10421216_257,0.4886852,0.7857525,0.7968805,0.62827146,0.6631882
10421216_258,0.38801432,0.53116703,0.69459605,0.4737194,0.5926813
10421216_259,0.28576857,0.32158893,0.44420448,0.20876458,0.37124956
10421216_260,0.13275865,0.4365206,0.60869443,0.40173608,0.4847782
10421216_261,0.18475798,0.35594815,0.43066403,0.29495156,0.36834398
10421216_262,0.61329186,0.50029397,0.517728,0.44487175,0.5988541
10421216_263,0.4579966,0.41719186,0.54014975,0.28326148,0.40763795
10421216_264,0.5126753,1.0702053,1.197904,0.78449917,0.7520786
10421216_265,0.42328182,0.37069738,0.4744068,0.34004727,0.3267823
10421216_266,0.86738145,1.3281436,1.4499252,1.0807256,0.95046955
10421216_267,0.7065234,0.4838939,0.6981166,0.421857,0.6193963
10421216_268,0.33110583,0.57089865,0.759356,0.5102172,0.56280345
10421216_269,0.74902403,0.86198986,0.852894,0.75967586,0.8716871
10421216_270,0.4077152,0.8579007,0.98967075,0.73872805,0.67583454
10421216_271,0.24270871,0.43181345,0.43754542,0.41550142,0.45107532
10421216_272,0.1810734,0.40755346,0.45609942,0.43375283,0.528172
10421216_273,0.49546382,0.504581,0.46541455,0.48473227,0.5587721
10421216_274,0.28385356,0.6591326,0.7398968,0.46165922,0.38501573
10421216_275,0.18594794,0.49189308,0.5448756,0.5358961,0.50917923
10421216_276,0.42836925,1.6367729,1.3059244,1.0622277,0.61931527
10421216_277,0.061528806,0.25332353,0.16952431,0.35242808,0.2940883
10421216_278,0.028515026,0.19120242,0.14673871,0.29788572,0.21193728
10421216_279,0.03466498,0.15550004,0.088084325,0.30493987,0.26117057
10421216_280,0.18019693,0.15306497,0.13663268,0.16896364,0.1899609
10421216_281,0.07348434,0.17234331,0.14395748,0.24745333,0.33462656
10421216_282,0.07644777,0.52414274,0.44356325,0.42888802,0.4434587
10421216_283,0.14878625,0.30644488,0.21838999,0.27409583,0.2624287
10421216_284,0.82898474,0.8813364,0.91879416,0.7842917,0.799314
10421216_285,0.6733043,0.6788074,0.83954334,0.5978322,0.7524389
10421216_286,0.15508425,0.6029041,0.42910555,0.3399917,0.4569875
10421216_287,0.11629322,0.60890716,0.47956732,0.34707838,0.37254715
10421216_288,0.10865152,0.35224208,0.23988837,0.20770478,0.21351299
10421216_289,0.060653634,0.25088775,0.08900208,0.12437007,0.1712567
10421216_290,0.010546541,0.09933353,-0.030303735,0.002823636,-0.007690249
10421216_291,0.013164633,0.11157008,0.019116992,0.044222392,0.022971861
10421216_292,0.028733842,0.20108882,0.055275165,0.08248891,0.05049956
10421216_293,0.46064764,0.31646553,0.15048794,0.15143698,0.19189674
10421216_294,1.6719155,0.99149215,0.36380842,0.55332804,0.6012804
10421216_295,0.8032738,0.7428665,0.4134373,0.4178299,0.4921041
10421216_296,0.61753535,0.5658674,0.36896285,0.37022185,0.5173265
10421216_297,0.9354304,0.58937085,0.43952906,0.37277442,0.53097737
10421216_298,0.12778537,0.121277004,0.0804178,0.050753422,0.13965338
10421216_299,0.023710527,0.15740365,0.06006366,0.08601977,0.08243463
10421216_300,0.0059192237,0.09534986,0.026183188,0.04684964,0.039740797
10421216_301,0.019088224,0.17468259,0.07096284,0.09726937,0.08768593
10421216_302,0.044127494,0.21398146,0.13017592,0.11078441,0.11736904
10421216_303,0.748929,1.7174928,1.2781868,1.1400338,0.87433004
10421216_304,0.12794393,0.25063246,0.17191169,0.16240048,0.17375645
10421216_305,0.1059382,0.70253706,0.50418186,0.3998595,0.41469944
10421216_306,0.3066036,0.4772669,0.3816317,0.40761977,0.48837316
10421216_307,0.1472081,0.438473,0.37504748,0.30777335,0.32300457
10421216_308,0.0011228574,0.2119376,0.20937991,0.18344991,0.20767967
10421216_309,0.022076294,0.13726129,0.10294783,0.11763102,0.13421842
10421216_310,0.022366362,0.16259393,0.11827025,0.1567428,0.15992263
10421216_311,0.015591402,0.13760972,0.10969036,0.14651951,0.14886941
10421216_312,0.14029127,0.36648014,0.22505659,0.39810234,0.33816904
10421216_313,0.17652792,0.7649163,0.41799545,0.938176,0.49604034
10421216_314,0.048384987,0.42646086,0.3429132,0.45813873,0.34183246
10421216_315,0.03688852,0.3511889,0.31768128,0.34956437,0.3386225
10421216_316,0.05748183,0.36737946,0.3825736,0.34833223,0.36092508
10421216_317,0.073978715,0.53962326,0.44677302,0.45478964,0.5016903
10421216_318,0.08422152,0.8907797,0.7939791,0.6186869,0.57973504
10421216_319,0.16248818,0.42960528,0.25001466,0.35208085,0.25318617
10421216_320,0.035354923,0.67153364,0.4637822,0.53842473,0.40018478
10421216_321,0.010534116,0.15078941,0.052585155,0.14256957,0.097938515
10421216_322,0.0040437765,0.1164446,0.03268644,0.08123883,0.0400347
10421216_323,0.005951128,0.09340681,0.02876272,0.05841485,0.025868323
10421216_324,0.009261161,0.13771221,0.05355629,0.07638951,0.058437087
10421216_325,-0.0007543545,0.12650877,0.09152736,0.077664495,0.086595796
10421216_326,0.020822603,0.27334365,0.1450744,0.14151412,0.17058691
10421216_327,0.092554055,0.24357176,0.2713123,0.18147972,0.287885
10421216_328,0.14363092,0.40597445,0.34106642,0.22353698,0.29906327
10421216_329,0.29038626,0.62908214,0.48094344,0.3157336,0.41829005
10421216_330,1.4935983,0.7221502,0.5598898,0.41196722,0.5496802
10421216_331,0.707386,0.79706085,0.64616644,0.39430416,0.49925596
10421216_332,1.4799267,1.4803344,1.2741374,0.7663037,0.8178756
10421216_333,0.6390447,0.77006966,1.0693804,0.48842353,0.5843669
10421216_334,0.44708478,1.0595117,1.3282819,0.6552478,0.6742531
10421216_335,1.1224602,0.90942824,0.85783184,0.61698616,0.7479352
10421216_336,0.970306,0.4689772,0.84717774,0.45205784,0.7444444
10421216_337,0.16087149,0.32801023,0.3967337,0.19888589,0.51407975
10421216_338,0.025603816,0.4241332,0.53909916,0.24616691,0.6190587
10421216_339,0.04578741,0.2511639,0.39579415,0.19743693,0.49695218
10421216_340,0.21747509,0.60345954,0.6608373,0.43371895,0.78135145
10421216_341,0.06689111,0.40698332,0.44645202,0.27004868,0.5641433
10421216_342,0.055886835,0.1795048,0.28746963,0.10773134,0.36861044
10421216_343,0.08467496,0.17617323,0.2948777,0.09554346,0.3415751
10421216_344,0.086107284,0.24372041,0.3113593,0.1545988,0.40489227
10421216_345,0.15624872,0.8484026,0.92333555,0.48384374,0.65907156
10421216_346,0.1757776,0.2706495,0.26002458,0.19679336,0.36461216
10421216_347,0.9216251,0.3662823,0.40387273,0.30926853,0.48314664
10421216_348,0.090593606,0.20524731,0.19007778,0.09046014,0.23921627
10421216_349,0.011206925,0.041952386,0.07830943,0.017126758,0.08358218
10421216_350,0.0062143393,0.22464359,0.15349288,0.11781185,0.13358364
10421216_351,0.009257859,0.10871206,0.06511434,0.06634902,0.093577646
10421216_352,0.0036164015,0.11670312,0.06953604,0.05438634,0.082618386
10421216_353,0.001438831,0.12859719,0.04384369,0.06922501,0.07130675
10421216_354,0.006290349,0.10614291,0.04030756,0.07634432,0.046222117
10421216_355,0.15540586,0.22809288,0.14763789,0.28547648,0.27476272
10421216_356,0.0471837,0.07357612,0.027388327,0.06520887,0.09640933
10421216_357,0.028071163,0.16950911,0.05024599,0.09738319,0.07567728
10421216_358,0.005335789,0.0322439,0.0074760653,0.012514781,0.015021842
10421216_359,0.004694066,0.13869801,0.0475057,0.071874626,0.048940092
10421216_360,-0.004015228,0.15391195,0.05037149,0.07824178,0.06999914
10421216_361,0.005547976,0.19297689,0.13179584,0.13619459,0.13562159
10421216_362,0.1022514,0.13341986,0.11198037,0.13713291,0.19418159
10421216_363,0.023803104,0.31761268,0.15074757,0.18524566,0.16314916
10421216_364,0.023846023,0.15424831,0.095627226,0.09974618,0.11239905
10421216_365,0.13629648,0.24027,0.17300099,0.19535989,0.22416922
10421216_366,0.0034369007,0.12838715,0.0391167,0.061710723,0.064519286
10421216_367,0.009731399,0.10847096,0.033490263,0.038434617,0.031895816
10421216_368,0.008525968,0.1228571,0.02980242,0.04438912,0.049834996
10421216_369,0.081468225,0.15824597,0.045927018,0.035866644,0.08860885
10421216_370,0.742229,0.4252598,0.3118656,0.2253546,0.29019213
10421216_371,1.2837132,1.4013888,0.9082594,0.61094123,0.8046974
10421216_372,1.4852028,1.6564335,1.0519148,0.8025614,0.71107745
10421216_373,0.84734154,1.1709434,0.6901094,0.54468334,0.3887338
10421216_374,1.0553463,2.0605848,1.5308164,1.0764215,0.9915962
10421216_375,0.8316072,0.5336468,0.58056676,0.3454911,0.55842215
10421216_376,0.9101967,0.46578428,0.35964203,0.37620845,0.4674295
10421216_377,0.06650028,0.24308683,0.097614765,0.11202897,0.13441245
10421216_378,0.012963251,0.14866476,0.018869199,0.05229944,0.010857824
10421216_379,0.0072458265,0.06696744,-0.01209658,0.017606365,0.008964423
10421216_380,0.024435297,0.22461024,0.020532524,0.087656885,0.07570602
10421216_381,0.2854152,0.121657096,0.041379932,0.071775824,0.14380997
10421216_382,0.05076151,0.13979442,0.038464684,0.066358835,0.08621077
10421216_383,0.014505696,0.20081888,0.050409354,0.10730772,0.0842113
10421216_384,0.06962338,0.18056613,0.036601476,0.10103062,0.082809694
10421216_385,0.014934594,0.09810507,0.003506098,0.05378975,0.018090669
