id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_53,0.033221915,0.16405359,0.05312413,0.13270774,0.048065305
10421216_54,0.04876399,0.116714776,0.05559218,0.10292512,0.050325006
10421216_55,0.1423118,0.26574764,0.20619115,0.2732976,0.19295543
10421216_56,0.34214324,0.24641815,0.22149222,0.26105684,0.28913397
10421216_57,1.5392437,0.8028561,0.69297117,0.67785907,0.74274987
10421216_58,0.5528393,0.8000053,0.7357954,0.4890383,0.4254069
10421216_59,0.6043035,1.0583048,1.0017893,0.8982592,0.6982119
10421216_60,1.3427124,1.2963753,1.0623808,1.0140228,1.1321911
10421216_61,0.45586902,1.0112331,0.89453053,0.67246705,0.48427635
10421216_62,0.30969733,0.3670336,0.30023497,0.41036013,0.3452103
10421216_63,0.15774046,0.21763818,0.095620066,0.20994724,0.13086644
10421216_64,0.03072539,0.10624942,0.045716405,0.1038633,0.05560024
10421216_65,0.012191981,0.087531015,0.036640555,0.06649159,0.025328234
10421216_66,0.027262673,0.17698488,0.052149564,0.12607975,0.056716084
10421216_67,0.026598752,0.14981338,0.06680983,0.10952668,0.060533404
10421216_68,0.05266583,0.15940832,0.09075187,0.12521377,0.1284127
10421216_69,0.17025623,0.20952986,0.17558847,0.18231244,0.21324463
10421216_70,0.6367487,0.7050104,0.5509417,0.4214617,0.41022372
10421216_71,0.8034616,2.1950989,2.0007336,1.845793,1.1822021
10421216_72,0.4725011,0.38318962,0.32194993,0.29334772,0.31058395
10421216_73,0.4658343,0.48991618,0.43058217,0.44678524,0.42541513
10421216_74,0.12644252,0.28631216,0.1757361,0.27117705,0.22596079
10421216_75,0.030542731,0.1335324,0.08163665,0.11433907,0.07716282
10421216_76,0.021178186,0.13947733,0.09271699,0.13606507,0.104479805
10421216_77,0.15106294,0.29677725,0.21725374,0.21766764,0.24127157
10421216_78,0.7363262,0.6943876,0.46004862,0.560171,0.6577827
10421216_79,0.3749544,0.60386884,0.68271905,0.59028697,0.5220116
10421216_80,0.31685928,0.5582489,0.5711733,0.47855505,0.53299505
10421216_81,1.385721,0.6462095,0.6978049,0.55445206,0.8063395
10421216_82,0.4063387,0.44108623,0.6320382,0.38965416,0.38810351
10421216_83,0.3105144,0.4391553,0.5371616,0.46472663,0.5416571
10421216_84,0.91295743,0.85583144,0.8896468,0.69285214,0.6319227
10421216_85,0.5658461,0.3263094,0.3119353,0.40793878,0.41884026
10421216_86,0.6829667,0.3927195,0.37427068,0.418485,0.46314391
10421216_87,0.2613475,0.28794843,0.25674266,0.31819153,0.25394753
10421216_88,0.029960662,0.08345811,0.068522215,0.11485426,0.10186471
10421216_89,0.02591297,0.16177551,0.11437026,0.123226106,0.18167403
10421216_90,0.052405298,0.46462867,0.30721766,0.33445317,0.4740321
10421216_91,0.2391556,2.081525,1.6319252,1.2200494,1.2891897
10421216_92,0.43409613,0.9902003,0.7812487,0.59768903,0.637572
10421216_93,0.51454604,1.1783648,0.79515207,0.7406539,0.768324
10421216_94,0.5067788,1.7630578,1.2113746,1.2853929,0.7976659
10421216_95,0.1858077,0.21264376,0.14946248,0.24619558,0.21754655
10421216_96,0.059190273,0.24438688,0.11611508,0.21896616,0.095673904
10421216_97,0.019968644,0.12570995,0.06527251,0.12895437,0.05896917
10421216_98,0.013885483,0.0633596,0.03248149,0.05821751,0.038698107
10421216_99,0.021991,0.14580399,0.052370086,0.099835485,0.036583453
10421216_100,0.044162557,0.18122588,0.08012065,0.13430849,0.07466322
10421216_101,0.25718486,0.62537277,0.38863885,0.64625025,0.37842178
10421216_102,0.13547066,0.2499053,0.13399677,0.25727987,0.13984361
10421216_103,0.035125628,0.11874217,0.058995053,0.1311818,0.063527584
10421216_104,0.015866384,0.097022265,0.044757426,0.10080361,0.06356275
10421216_105,0.027989328,0.10156572,0.036804214,0.07568766,0.05081223
10421216_106,0.01879397,0.09210442,0.03635031,0.057765245,0.037580937
10421216_107,0.034394965,0.13349403,0.050862283,0.09761095,0.0763838
10421216_108,0.17343101,0.62920034,0.28819233,0.32053125,0.26042265
10421216_109,0.32766598,0.11756213,0.105243176,0.09758523,0.1630538
10421216_110,2.3123043,2.4166534,1.698165,1.2644538,1.2501104
10421216_111,1.4983605,1.8754783,1.2431116,1.1347501,1.0343164
10421216_112,0.58239293,0.54613185,0.26536918,0.35288233,0.2405578
10421216_113,1.2017031,1.5988224,0.9500146,1.0521512,1.0253208
10421216_114,0.38598996,0.17364572,0.14156476,0.13344967,0.24137038
10421216_115,0.036047593,0.124604225,0.03497106,0.10076147,0.046670556
10421216_116,0.01872623,0.10324474,0.029702201,0.08078843,0.02441445
10421216_117,0.02848576,0.14833345,0.05304125,0.12371142,0.07424837
10421216_118,0.037808016,0.07719204,0.04389344,0.071237236,0.05739911
10421216_119,0.028916448,0.12871264,0.06894377,0.10074884,0.08892448
10421216_120,0.09039676,0.19119608,0.11848739,0.18528867,0.19338375
10421216_121,0.032214016,0.14514852,0.13739915,0.17946011,0.169509
10421216_122,0.036314666,0.13380715,0.083409145,0.144973,0.12408891
10421216_123,0.07568008,0.25302297,0.10212767,0.20590895,0.19604558
10421216_124,0.02770871,0.13471088,0.0747796,0.101233825,0.09194173
10421216_125,0.02501005,0.18150553,0.072916,0.137245,0.11531928
10421216_126,0.06657383,0.16232474,0.07234651,0.13796109,0.13557
10421216_127,0.021503583,0.08084954,0.043008313,0.06836134,0.065497145
10421216_128,0.011773273,0.08991352,0.04235843,0.08102602,0.061909974
10421216_129,0.026253402,0.20972286,0.078613386,0.15451932,0.09096107
10421216_130,0.01470606,0.0729568,0.03813058,0.063878745,0.051869556
10421216_131,0.0056348145,0.097872436,0.036582932,0.069882184,0.037146628
10421216_132,0.0115879625,0.076685905,0.017282128,0.05680169,0.034201175
10421216_133,0.011321947,0.087864265,0.04842393,0.06517707,0.050643325
10421216_134,0.026433527,0.09338756,0.051269814,0.08145389,0.074100286
10421216_135,0.2758361,0.40014642,0.23130898,0.344576,0.34983325
10421216_136,0.5050403,0.65765095,0.47852862,0.45875317,0.3808847
10421216_137,0.26416183,0.752602,0.6276496,0.5876863,0.49859288
10421216_138,0.16047336,0.21549074,0.16970235,0.18231374,0.1815642
10421216_139,0.17702927,0.35865515,0.20356455,0.28883708,0.32094398
10421216_140,0.11996551,0.25977322,0.18517396,0.2177983,0.1672877
10421216_141,0.07658592,0.23418878,0.2121982,0.21742836,0.21518722
10421216_142,0.3326537,0.3135785,0.25633323,0.26445165,0.33457363
10421216_143,0.69834375,0.43930793,0.41155642,0.27735507,0.39007118
10421216_144,0.3637892,0.6950287,0.68040097,0.5686711,0.56552553
10421216_145,0.36643448,0.5241052,0.5092516,0.3408476,0.3743531
10421216_146,0.6615472,0.4773356,0.3787108,0.36168355,0.5213487
10421216_147,0.3580583,0.33152163,0.313572,0.23681754,0.2199268
10421216_148,0.10016367,0.36534443,0.33737713,0.32798406,0.2856813
10421216_149,0.14477667,0.19924606,0.09557669,0.17373478,0.12222326
10421216_150,0.104463816,0.1935601,0.0664027,0.14870334,0.0877333
10421216_151,0.024781749,0.1197042,0.05228463,0.105389625,0.045263022
10421216_152,0.028787076,0.10174464,0.06360826,0.11509189,0.07880907
10421216_153,0.3306048,0.23477356,0.1545888,0.23633605,0.25875735
10421216_154,0.42670834,0.3431087,0.25287595,0.33027712,0.2774606
10421216_155,0.5158058,0.6020436,0.5358523,0.47549766,0.5706841
10421216_156,0.8958879,0.628275,0.62340534,0.50558805,0.6806634
10421216_157,0.90162975,1.17044,1.3298692,0.76079357,0.71076906
10421216_158,0.54552424,1.4319084,1.8096886,1.3564024,1.0763104
10421216_159,1.1371769,0.72976756,0.94051224,0.61381376,0.97056025
10421216_160,1.3501186,1.4266881,1.4243379,1.1805426,1.2773676
10421216_161,0.27674735,0.3302905,0.39648396,0.3381536,0.35712025
10421216_162,0.09190823,0.8483046,0.7905072,0.7411548,0.73913383
10421216_163,0.041555002,0.115020335,0.11870078,0.13293263,0.1590959
10421216_164,0.06463894,0.24174148,0.20126238,0.2371402,0.23345795
10421216_165,0.4630209,0.53723687,0.40528688,0.577297,0.59788543
10421216_166,0.91938335,0.67328465,0.4452563,0.82415855,0.57814264
10421216_167,0.029681802,0.12272732,0.067066595,0.17098789,0.09198041
10421216_168,0.027097866,0.09035522,0.041351616,0.106242344,0.07775667
10421216_169,0.010986939,0.06911455,0.027083278,0.076211154,0.0421395
10421216_170,0.013092071,0.10555254,0.038220048,0.08369911,0.037341908
10421216_171,0.03564033,0.21015951,0.0655524,0.1491285,0.069887176
10421216_172,0.0247183,0.15644118,0.05216953,0.12897518,0.074841976
10421216_173,0.006649658,0.07269174,0.028256416,0.059359103,0.033706397
10421216_174,0.0092545,0.12313834,0.037861794,0.11757217,0.052443266
10421216_175,0.0056958497,0.035465598,0.018477738,0.039423704,0.037705034
10421216_176,0.015339434,0.09035255,0.032335877,0.072475046,0.04705055
10421216_177,0.018563643,0.14639089,0.048017755,0.107194826,0.060689405
10421216_178,0.018507674,0.0820488,0.03708473,0.06653763,0.053295344
10421216_179,0.015182197,0.122737676,0.03539589,0.08336827,0.03098315
10421216_180,0.019552723,0.12399085,0.04436715,0.090112224,0.049528986
10421216_181,0.014899597,0.07573557,0.02537337,0.057749063,0.032699227
10421216_182,0.01229614,0.10384959,0.033168957,0.07118085,0.03546016
10421216_183,0.02534993,0.11324836,0.046307743,0.09449887,0.063162774
10421216_184,0.066342056,0.14857036,0.082080856,0.12553605,0.081443846
10421216_185,0.25907093,0.73521155,0.43544635,0.50832546,0.35774237
10421216_186,0.29739746,0.28888974,0.19219021,0.23811942,0.22382098
10421216_187,0.09367329,0.14899878,0.07534237,0.09620541,0.10041273
10421216_188,0.04574035,0.11544736,0.067585945,0.09777844,0.09277046
10421216_189,0.35522252,0.3849333,0.30774266,0.31443864,0.31479067
10421216_190,0.5093482,0.15475197,0.12837674,0.21210396,0.2844955
10421216_191,0.87947184,0.38950336,0.3475083,0.33913285,0.4954148
10421216_192,0.48991847,0.24047005,0.22846875,0.26791227,0.3440302
10421216_193,0.13528743,0.16743965,0.09116939,0.12161167,0.12847021
10421216_194,0.058980852,0.1913535,0.07207699,0.16454093,0.09574725
10421216_195,0.05973965,0.08517432,0.042136014,0.073679805,0.07069351
10421216_196,0.033764586,0.16525453,0.063111484,0.16282259,0.10187569
10421216_197,0.040764004,0.096664906,0.035368472,0.08661157,0.066939354
10421216_198,0.012675673,0.11708039,0.040902182,0.114895135,0.057281554
10421216_199,0.013006985,0.06452933,0.013475075,0.053988606,0.03649926
10421216_200,0.012955755,0.19814539,0.052602112,0.12748434,0.055760533
10421216_201,0.025035411,0.123861626,0.040228873,0.09511164,0.06602916
10421216_202,0.014079362,0.1297512,0.045109674,0.10379411,0.07108687
10421216_203,0.011188716,0.08230357,0.024562642,0.065365404,0.047327965
10421216_204,0.007463053,0.101483956,0.03575039,0.09394634,0.055162787
10421216_205,0.009310216,0.06700398,0.028065458,0.05935639,0.050311267
10421216_206,0.023184478,0.17899081,0.053624302,0.11035085,0.087385565
10421216_207,0.049434036,0.12911245,0.05702752,0.08052081,0.11023757
10421216_208,0.034272075,0.19369386,0.078828946,0.14835005,0.09924841
10421216_209,0.015199631,0.08467317,0.033900008,0.061930478,0.043587506
10421216_210,0.019906431,0.15168516,0.058635294,0.1340983,0.07217097
10421216_211,0.015182808,0.053199217,0.023671493,0.045982927,0.031486437
10421216_212,0.017161116,0.094992906,0.039986253,0.08677864,0.043734312
10421216_213,0.062054098,0.17283861,0.07767585,0.16838509,0.13775302
10421216_214,0.1918891,0.33304587,0.25145346,0.2892917,0.19728753
10421216_215,0.29978263,0.40376043,0.3477432,0.35958982,0.43471605
10421216_216,1.5887208,1.8615259,1.6234689,1.421628,1.2141321
10421216_217,0.2787519,0.30899045,0.2827978,0.2952413,0.26385945
10421216_218,0.09521671,0.30682528,0.25847226,0.28223717,0.2687628
10421216_219,0.0963292,0.22378361,0.16828564,0.22946322,0.31297767
10421216_220,0.06333411,0.19247884,0.13278326,0.15356258,0.1495343
10421216_221,0.08437714,0.21027176,0.17957988,0.22799101,0.28837836
10421216_222,0.41798198,1.2296846,1.107616,0.99257773,0.7916969
10421216_223,0.21708387,0.18917947,0.14271197,0.18481088,0.19328247
10421216_224,0.60648894,0.6091577,0.42662567,0.47596747,0.4675666
10421216_225,0.19876677,0.32181287,0.2657482,0.27291605,0.22350177
10421216_226,0.1057406,0.21657711,0.1604361,0.24559847,0.14207609
10421216_227,0.11330642,0.13948302,0.086858094,0.19929627,0.11400971
10421216_228,0.23488733,0.19544375,0.12796701,0.22830652,0.13565458
10421216_229,0.22843398,0.2244618,0.19444658,0.23500347,0.13480484
10421216_230,0.30812478,0.3234998,0.2977466,0.29825947,0.25651747
10421216_231,1.0075064,0.52597237,0.5634438,0.58845943,0.52643514
10421216_232,0.7954743,0.35704067,0.39777303,0.4073832,0.31718507
10421216_233,0.39905775,0.35113215,0.38801283,0.38180035,0.3339191
10421216_234,0.4091784,0.46770233,0.5347021,0.47230145,0.46882832
10421216_235,0.60490334,0.60867774,0.716556,0.5462821,0.5632477
10421216_236,0.79397774,0.54754376,0.51608247,0.47167253,0.61811626
10421216_237,0.23321342,0.24581148,0.22389686,0.2271603,0.2683079
10421216_238,0.10579747,0.33529335,0.3248737,0.2980288,0.26515466
10421216_239,0.19677074,0.43942934,0.3203265,0.30256024,0.35242385
10421216_240,0.9367726,0.69342566,0.6211443,0.63709927,0.6634754
10421216_241,0.11322059,0.2076472,0.18963593,0.18071656,0.17942545
10421216_242,0.0732542,0.24472485,0.22630247,0.25185308,0.2679895
10421216_243,0.31965023,0.45989197,0.376514,0.39516848,0.39917886
10421216_244,0.16098553,0.16187799,0.11716378,0.16520745,0.20443365
10421216_245,0.075113714,0.20732976,0.10925904,0.1445792,0.113866836
10421216_246,0.061439484,0.34529886,0.19875446,0.22942019,0.18886548
10421216_247,0.047789395,0.12674877,0.08408679,0.08896306,0.08925952
10421216_248,0.13033696,0.46185157,0.25585198,0.29046607,0.22484523
10421216_249,0.29613355,0.30234638,0.2137269,0.27508628,0.2927729
10421216_250,0.13243991,0.27677748,0.23303571,0.2622009,0.22239856
10421216_251,0.073891625,0.15125874,0.12044202,0.1501171,0.14744961
10421216_252,0.3767014,0.29628733,0.25172463,0.3044274,0.3869452
10421216_253,0.27832252,0.34137854,0.32425722,0.3307084,0.32123545
10421216_254,0.10868588,0.20185477,0.2174417,0.21780464,0.29573226
10421216_255,0.39622742,0.32376307,0.3301751,0.31090656,0.4177578
10421216_256,0.43303823,0.47948858,0.56786114,0.5117979,0.5904348
10421216_257,0.8496154,0.9875077,0.8130369,0.68678343,0.7403817
10421216_258,1.0064065,0.590568,0.62763864,0.45471126,0.641883
10421216_259,0.3466088,0.29409057,0.32662004,0.22781691,0.2674174
10421216_260,0.101970196,0.2660321,0.30680895,0.30165038,0.3361286
10421216_261,0.2461603,0.21313837,0.20907651,0.25122598,0.31936228
10421216_262,0.74446696,0.42281926,0.36164352,0.40407032,0.57689375
10421216_263,0.64375395,0.41808558,0.4260399,0.31889892,0.39000025
10421216_264,0.6196842,1.2310042,1.1043868,0.8206153,0.78184235
10421216_265,0.6111616,0.36103266,0.3735432,0.2907858,0.36433765
10421216_266,1.4019828,1.3186889,1.3386471,0.89856297,1.0016614
10421216_267,1.0686898,0.7598525,0.8969777,0.53822863,0.7782916
10421216_268,0.39575407,0.70209527,0.87329525,0.6770527,0.69440305
10421216_269,0.8801744,0.7347748,0.68966115,0.626246,0.7738205
10421216_270,1.3131282,1.2410436,1.3182504,1.1586471,1.2528222
10421216_271,0.18989047,0.22730888,0.24277546,0.23911329,0.22152573
10421216_272,0.107135996,0.20799625,0.20695575,0.19846058,0.26620203
10421216_273,0.5359321,0.43020833,0.36569723,0.40812764,0.56626534
10421216_274,0.3327294,0.575444,0.6647215,0.486163,0.43390596
10421216_275,0.20000145,0.62045586,0.6293465,0.5761939,0.5374283
10421216_276,0.92524683,0.92764676,0.8293566,0.9225704,0.7182995
10421216_277,0.15369588,0.20254688,0.15172696,0.23417567,0.16311646
10421216_278,0.030041873,0.13585383,0.08939436,0.1626047,0.08794728
10421216_279,0.09834707,0.19339423,0.12664637,0.23085713,0.21728444
10421216_280,0.3360635,0.16858628,0.16142508,0.19424173,0.1770775
10421216_281,0.09760207,0.17709401,0.1330408,0.17688493,0.2440813
10421216_282,0.17246002,0.72600985,0.5038898,0.4757246,0.56490767
10421216_283,0.20993495,0.21876617,0.19274226,0.1918385,0.24935171
10421216_284,1.1689491,1.1736522,0.9530988,0.70488065,0.830281
10421216_285,1.2682898,1.7353027,1.5178707,1.3371131,1.2488253
10421216_286,0.17348237,0.38177788,0.3080306,0.3092447,0.26697046
10421216_287,0.11243567,0.4663145,0.35762393,0.36980617,0.32736823
10421216_288,0.09361769,0.22447877,0.1521762,0.20027575,0.16060518
10421216_289,0.051920682,0.13440576,0.05811362,0.13663302,0.0729236
10421216_290,0.025259733,0.11911084,0.03751479,0.113808244,0.03891933
10421216_291,0.0013184696,0.08964226,0.024242207,0.07250951,0.044006035
10421216_292,0.031539723,0.12502049,0.051019475,0.07515323,0.0551008
10421216_293,0.5981416,0.25515324,0.14921539,0.12916869,0.23083237
10421216_294,2.2026324,0.56959367,0.3520806,0.3078829,0.4417232
10421216_295,0.5798877,0.5880919,0.38154164,0.32928938,0.3363081
10421216_296,0.33325934,0.57074493,0.45018196,0.509314,0.58587873
10421216_297,1.3655708,0.6613815,0.53003037,0.66463536,0.59904164
10421216_298,0.067207545,0.057649225,0.06479865,0.09491314,0.17232202
10421216_299,0.024618506,0.12932588,0.06921841,0.110690564,0.07298167
10421216_300,0.0054811537,0.099691525,0.048744157,0.07449168,0.053138286
10421216_301,0.05409281,0.20489389,0.07328376,0.1246568,0.0969228
10421216_302,0.1687946,0.27270558,0.20684448,0.13230374,0.16323796
10421216_303,0.81913733,1.7811344,1.4273484,1.093376,0.8577087
10421216_304,0.1734483,0.22194503,0.16365789,0.17992538,0.17978713
10421216_305,0.29752338,0.5139656,0.31994885,0.32775792,0.3627408
10421216_306,0.351017,0.39309633,0.26171654,0.3475514,0.4043262
10421216_307,0.124408305,0.21936418,0.14452946,0.17964232,0.15115614
10421216_308,0.029849127,0.17055584,0.14740762,0.18652599,0.1538761
10421216_309,0.03937553,0.10630824,0.07476656,0.105458766,0.093868345
10421216_310,0.039244264,0.12183678,0.07890044,0.118819356,0.097387224
10421216_311,0.044347063,0.13135633,0.09411937,0.13141683,0.11464512
10421216_312,0.27191865,0.41170937,0.216389,0.41871363,0.35170877
10421216_313,0.33414167,0.53229535,0.34362352,0.4855315,0.3397801
10421216_314,0.0532154,0.20617661,0.14527145,0.23290177,0.16217972
10421216_315,0.060434118,0.2014662,0.16105522,0.22222093,0.24172083
10421216_316,0.070864186,0.22650722,0.21114059,0.22091246,0.27377653
10421216_317,0.11328564,0.4461987,0.33560616,0.3844185,0.4453781
10421216_318,0.3259993,1.2715979,1.0514525,1.3880887,0.90453756
10421216_319,0.13003567,0.16074416,0.12786749,0.19474158,0.15817586
10421216_320,0.09215678,0.3622626,0.23877576,0.30602008,0.24399064
10421216_321,0.0779994,0.21203804,0.0848673,0.19337386,0.15571716
10421216_322,0.05163552,0.22410414,0.079654574,0.17051071,0.07928838
10421216_323,0.020032257,0.12168643,0.045214072,0.106731996,0.039201558
10421216_324,0.029889211,0.16787182,0.07252431,0.14546847,0.10040669
10421216_325,0.028386295,0.17393237,0.122977376,0.16960216,0.14454539
10421216_326,0.10861804,0.3793645,0.20927927,0.29619503,0.31478262
10421216_327,0.28625965,0.62039554,0.42670316,0.45039684,0.49354184
10421216_328,0.19555137,0.30814606,0.22791746,0.23184949,0.25213683
10421216_329,0.14681812,0.29015172,0.2506572,0.20336632,0.38033736
10421216_330,1.2423439,0.6742029,0.7286298,0.46119505,0.6382928
10421216_331,0.7320684,0.72545886,0.7645411,0.5182978,0.64029205
10421216_332,1.7828227,1.3406739,1.3879426,0.9068358,1.0410008
10421216_333,1.0679929,0.8082987,0.9570342,0.539254,0.7409701
10421216_334,0.33153915,1.0977193,1.1398461,0.9639559,0.8217553
10421216_335,0.9554182,0.89344466,0.731419,0.6205474,0.77221465
10421216_336,1.7889446,0.9310521,0.93151015,0.9286326,1.1246152
10421216_337,0.14895342,0.21945715,0.217081,0.2421262,0.24682614
10421216_338,0.08867891,0.3588802,0.4185294,0.3992344,0.5508394
10421216_339,0.20349029,0.35629418,0.4360504,0.42345223,0.61022925
10421216_340,0.19133481,0.23673354,0.32860667,0.27815282,0.39942476
10421216_341,0.16849124,0.4165327,0.51340103,0.40550372,0.6623361
10421216_342,0.23027423,0.31971473,0.44574857,0.33505338,0.7162195
10421216_343,0.18145746,0.30104288,0.46227372,0.3381554,0.5295882
10421216_344,0.16504416,0.34201223,0.39166674,0.38352638,0.52594846
10421216_345,0.40414348,0.90442574,0.89485145,0.8373479,0.8907083
10421216_346,0.20095748,0.2021184,0.20889884,0.21644154,0.25669062
10421216_347,0.6848593,0.27114657,0.3143858,0.36955583,0.5189297
10421216_348,0.1750524,0.26096463,0.22545826,0.2700173,0.33281004
10421216_349,0.04054524,0.06910564,0.04748118,0.06888561,0.08441584
10421216_350,0.022917032,0.19048542,0.05295524,0.12233141,0.053407878
10421216_351,0.02477768,0.13062108,0.04923159,0.10689691,0.08411987
10421216_352,0.016171098,0.11192426,0.0366154,0.09289847,0.040908262
10421216_353,0.012520418,0.1059342,0.025843203,0.098653704,0.025766805
10421216_354,0.02372834,0.09939204,0.040472686,0.11764005,0.05822538
10421216_355,0.06087385,0.16463003,0.09458724,0.21957755,0.14981394
10421216_356,0.039882734,0.102322206,0.058103055,0.12428638,0.10794555
10421216_357,0.027524024,0.20408452,0.0757187,0.15757559,0.091269255
10421216_358,0.009145945,0.06640446,0.0310383,0.0583622,0.040786177
10421216_359,0.010845929,0.10663527,0.04449907,0.08313632,0.068165585
10421216_360,0.035966486,0.19444892,0.085199654,0.13489099,0.14481537
10421216_361,0.049526334,0.41534618,0.26109362,0.2871603,0.26385683
10421216_362,0.07158631,0.07049918,0.04329139,0.075968295,0.07271439
10421216_363,0.20628348,0.39101166,0.19457081,0.34836733,0.32657087
10421216_364,0.1245107,0.20688285,0.14071421,0.18569717,0.15646455
10421216_365,0.079083264,0.1910582,0.13423268,0.22425781,0.13095202
10421216_366,0.06017615,0.17661102,0.0698985,0.15703867,0.120885104
10421216_367,0.02800791,0.12187208,0.04682572,0.08572477,0.055561393
10421216_368,0.0107546,0.08794774,0.037648752,0.06198755,0.027826816
10421216_369,0.255927,0.21692756,0.10793732,0.16708581,0.18051483
10421216_370,0.92626715,0.40377933,0.28774548,0.2050093,0.24976945
10421216_371,1.5678701,1.6977339,1.0315187,0.94516885,1.0596328
10421216_372,1.7485666,2.3035336,1.387288,1.3026017,1.2040589
10421216_373,0.7169863,0.55414015,0.37707648,0.35233915,0.29363328
10421216_374,0.9065225,1.2383826,1.1602293,1.1194878,0.9969312
10421216_375,0.8936281,0.57323194,0.60652435,0.5750005,0.7652961
10421216_376,0.40930927,0.3640418,0.40941614,0.43448865,0.46468446
10421216_377,0.060648263,0.15952067,0.06279288,0.13104765,0.11029333
10421216_378,0.049036622,0.23173183,0.09078184,0.1691814,0.1124194
10421216_379,0.017438322,0.053678438,0.047970787,0.05422017,0.052272603
10421216_380,0.067020014,0.23735097,0.11234836,0.17882454,0.1544287
10421216_381,0.5230688,0.24670982,0.14628115,0.19391298,0.19747025
10421216_382,0.0676382,0.12957424,0.067420065,0.12454489,0.081457004
10421216_383,0.016986623,0.109061405,0.0506095,0.11740509,0.051941156
10421216_384,0.040306598,0.1373278,0.04423976,0.16569325,0.08203758
10421216_385,0.02988477,0.10062452,0.026253566,0.102537155,0.039063945
10421216_386,0.015277237,0.089579925,0.029121354,0.091915965,0.016578794
