id_seqpos,reactivity,deg_Mg_pH10,deg_Mg_50C,deg_pH10,deg_50C
10421216_32,0.13954614,0.41251817,0.24607912,0.41208464,0.3415137
10421216_33,0.057559356,0.23759907,0.10357174,0.20740768,0.12719585
10421216_34,0.017294642,0.14201844,0.07225917,0.13865647,0.08228443
10421216_35,0.005148746,0.110267654,0.06607135,0.116960205,0.0671797
10421216_36,0.036678616,0.19515625,0.0996457,0.16794884,0.095862776
10421216_37,0.11665462,0.3403618,0.15210214,0.25956193,0.13988666
10421216_38,0.33989537,1.4316344,0.8846574,0.93655145,0.48725075
10421216_39,0.86569476,0.99025834,0.48954934,0.73582286,0.41193858
10421216_40,0.8836468,1.0326437,0.695058,0.8402827,0.49324006
10421216_41,0.043637976,0.18664914,0.08255843,0.21631718,0.077072375
10421216_42,0.020656612,0.14703012,0.049049422,0.12847093,0.038997725
10421216_43,0.007070858,0.13885763,0.054976285,0.12575056,0.033592395
10421216_44,0.028030869,0.15699103,0.055961333,0.1418175,0.051843695
10421216_45,0.067550994,0.19290568,0.06340089,0.15122417,0.111649655
10421216_46,0.024894971,0.17445862,0.055758603,0.09803322,0.035574008
10421216_47,0.016347531,0.16895367,0.05980649,0.104316406,0.054020792
10421216_48,0.021997303,0.2549784,0.0815779,0.1462261,0.08138592
10421216_49,0.018315505,0.14290911,0.06714894,0.095636785,0.053467922
10421216_50,0.073623285,0.19950809,0.0927908,0.18123767,0.1173747
10421216_51,0.038052525,0.281475,0.08898689,0.19768943,0.09839657
10421216_52,0.028310653,0.14075062,0.0634873,0.13002184,0.069050156
10421216_53,0.031354204,0.18718955,0.06937066,0.20252323,0.093159646
10421216_54,0.0727816,0.1654049,0.077442035,0.16437519,0.090968624
10421216_55,0.25198564,0.51585245,0.33654922,0.5275203,0.3124663
10421216_56,0.28172344,0.36790153,0.2516327,0.35424754,0.30214
10421216_57,0.61715055,0.55060196,0.43494716,0.53610104,0.5853948
10421216_58,0.22175753,0.5173474,0.5212594,0.40414482,0.3420552
10421216_59,0.5145239,0.9029499,0.8927302,0.8796093,0.6592105
10421216_60,0.7176738,1.0261108,0.79913443,0.88503784,0.76548445
10421216_61,0.47380096,0.799668,0.79187584,0.65348995,0.4617292
10421216_62,0.36684918,0.87363535,0.5910965,0.80945086,0.6083932
10421216_63,0.11286213,0.26769933,0.16801763,0.27791533,0.19063592
10421216_64,0.0130946785,0.12892574,0.08960528,0.13855803,0.0975337
10421216_65,0.0040334016,0.10250002,0.06302193,0.10066092,0.051453643
10421216_66,0.0185721,0.19972223,0.09173121,0.17451021,0.09578308
10421216_67,0.021383107,0.18467344,0.09016654,0.14775985,0.07654159
10421216_68,0.009504139,0.1553081,0.11006917,0.14928284,0.1241594
10421216_69,0.0650668,0.2322481,0.19211957,0.16191575,0.16429153
10421216_70,0.5315782,0.87026083,0.59349525,0.6520387,0.5145019
10421216_71,0.6092913,2.5083063,1.9596517,1.7597222,1.0636386
10421216_72,0.30219308,0.5147444,0.29055393,0.4153348,0.21110308
10421216_73,0.15982345,0.8603271,0.4821504,0.5865964,0.42158982
10421216_74,0.043953195,0.294096,0.17785026,0.28566793,0.20615323
10421216_75,0.013481446,0.21555778,0.11943166,0.19414005,0.115780465
10421216_76,0.0029786676,0.21877313,0.13719058,0.1799821,0.120322384
10421216_77,0.0759178,0.3692588,0.17530422,0.25110504,0.16410491
10421216_78,0.66474676,1.0281739,0.5071306,0.7856569,0.72808254
10421216_79,0.47584203,0.7658628,0.68168277,0.48819512,0.35216916
10421216_80,0.35698998,0.71999,0.65950835,0.64631313,0.5643651
10421216_81,0.88056666,0.66691625,0.6019148,0.5914047,0.6578475
10421216_82,0.4760159,0.35247165,0.40912223,0.29158187,0.33111927
10421216_83,0.40179178,0.41991642,0.49211764,0.54667765,0.55215913
10421216_84,0.97547454,0.787765,0.7248336,0.7144653,0.5578153
10421216_85,0.68901956,0.4768869,0.45559394,0.6473534,0.6785284
10421216_86,1.0036585,0.64295244,0.55862117,0.64738125,0.6079049
10421216_87,0.4081701,0.4628815,0.4235432,0.5847768,0.46853992
10421216_88,0.04919657,0.14096056,0.067412384,0.13860689,0.11414777
10421216_89,0.055679508,0.21173325,0.107549824,0.1439999,0.13648672
10421216_90,0.07494899,0.28554714,0.14473933,0.18354784,0.20403445
10421216_91,0.05651188,0.5513318,0.2959833,0.30615306,0.32715493
10421216_92,0.1509513,1.1481272,0.5735655,0.5399663,0.49293953
10421216_93,0.30405447,1.0638387,0.6138232,0.6041155,0.62274295
10421216_94,0.23760086,0.9718454,0.7518132,0.64714223,0.5966779
10421216_95,0.09535716,0.35971466,0.21171471,0.28473327,0.2962796
10421216_96,0.067420475,0.39263853,0.193531,0.29230374,0.22642656
10421216_97,0.010909811,0.13442689,0.083603784,0.139377,0.09964911
10421216_98,0.008731496,0.12088518,0.069974825,0.1238537,0.082207546
10421216_99,0.018769775,0.20602477,0.09904457,0.21784037,0.1254263
10421216_100,0.03211314,0.18230498,0.098755665,0.22621568,0.116829105
10421216_101,0.08081035,0.379686,0.19962527,0.7152449,0.3519937
10421216_102,0.14913762,0.39068022,0.20439242,0.7595615,0.35652792
10421216_103,0.030940339,0.21376209,0.12323409,0.35752124,0.19549951
10421216_104,0.03153904,0.13519418,0.077635385,0.15024158,0.11122377
10421216_105,0.040035546,0.15731585,0.07940544,0.12592827,0.08797483
10421216_106,0.021207333,0.16287374,0.07552658,0.121476755,0.07998514
10421216_107,0.013548672,0.17079999,0.07207021,0.094659254,0.06856139
10421216_108,0.040026855,0.43675894,0.19549704,0.2507938,0.17405225
10421216_109,0.14960635,0.3555079,0.21119495,0.2858193,0.227449
10421216_110,1.8986638,2.433558,1.6615145,1.4821508,1.2509162
10421216_111,1.295322,1.5957084,1.0224648,1.045227,0.8715185
10421216_112,1.027395,1.4628408,0.77362096,0.8302157,0.5292411
10421216_113,1.3749151,3.2421188,1.5446852,1.6181154,1.2065487
10421216_114,0.29367074,0.1998768,0.1456244,0.30403632,0.14857563
10421216_115,0.063776925,0.16843888,0.07007269,0.29482865,0.10485087
10421216_116,0.013424855,0.13824436,0.04063482,0.21806142,0.055581722
10421216_117,0.018263754,0.1647948,0.05747685,0.24486151,0.09397867
10421216_118,0.084196486,0.13098605,0.054830983,0.21541598,0.12690692
10421216_119,0.122086875,0.28225362,0.16132262,0.37965715,0.21278247
10421216_120,0.16273256,0.27654183,0.16876312,0.38978806,0.29630628
10421216_121,0.053315677,0.32774267,0.24898139,0.44998625,0.26771748
10421216_122,0.12128767,0.38653252,0.19939342,0.46498862,0.28960174
10421216_123,0.050236844,0.23591988,0.079375684,0.27285758,0.15824936
10421216_124,0.02234419,0.13101576,0.06275564,0.16089301,0.075657845
10421216_125,0.035930738,0.22518492,0.09480993,0.24267708,0.14319126
10421216_126,0.09811232,0.25861686,0.13021144,0.26192075,0.1816029
10421216_127,0.032353353,0.1849469,0.0832266,0.16721861,0.09032936
10421216_128,0.026291244,0.18026817,0.065584324,0.18577684,0.07992203
10421216_129,0.033940736,0.22032842,0.08504872,0.21378797,0.08668111
10421216_130,0.020631887,0.08618603,0.040226877,0.14160323,0.05769355
10421216_131,0.035062738,0.1411171,0.054934658,0.17921816,0.06854314
10421216_132,0.026238386,0.12176916,0.047502935,0.16360742,0.06667557
10421216_133,0.019326657,0.124921516,0.055623583,0.16518167,0.06703845
10421216_134,0.021064185,0.1275269,0.045910597,0.15060468,0.08543243
10421216_135,0.09441875,0.26249602,0.12835541,0.29150283,0.20686011
10421216_136,0.24776882,0.35012507,0.26934436,0.4259019,0.27876183
10421216_137,0.17719567,0.65595174,0.51870584,0.67479044,0.41691044
10421216_138,0.16668132,0.18945292,0.15780123,0.2624677,0.16369578
10421216_139,0.118418194,0.42113748,0.22006482,0.47540843,0.3521699
10421216_140,0.13457382,0.3919023,0.2565436,0.4729292,0.30830044
10421216_141,0.07054293,0.24824855,0.22418696,0.3681214,0.26591018
10421216_142,0.2981123,0.39882138,0.24004526,0.42332456,0.33811527
10421216_143,0.4926641,0.5378512,0.5228752,0.5246789,0.4438848
10421216_144,0.29113668,0.88078254,0.7440697,0.82198215,0.57605577
10421216_145,0.17555638,0.4031006,0.4342447,0.42485762,0.31050053
10421216_146,0.28575367,0.654013,0.36324817,0.63229096,0.48894078
10421216_147,0.17049871,0.3719004,0.3455193,0.4362989,0.27088767
10421216_148,0.05773793,0.291096,0.20705229,0.39578748,0.21437317
10421216_149,0.11180127,0.24261852,0.09895562,0.34270227,0.17141858
10421216_150,0.08247437,0.21787098,0.066940814,0.33529335,0.15057546
10421216_151,0.026675206,0.108118825,0.050220594,0.24961399,0.07798293
10421216_152,0.03134756,0.121763855,0.031099305,0.21016556,0.067237176
10421216_153,0.43280452,0.32866699,0.20407724,0.41429585,0.303348
10421216_154,0.40641603,0.36913106,0.26739767,0.41855162,0.2746607
10421216_155,0.32285345,0.53407234,0.50315166,0.61056495,0.43366933
10421216_156,0.7080403,1.094888,0.86222327,0.914028,0.69499767
10421216_157,1.082067,1.4112108,1.3998578,0.8414284,0.6334567
10421216_158,0.4335924,1.350996,1.4353343,1.1968615,0.8381313
10421216_159,0.6316223,0.8611914,0.8735813,0.69345963,0.6067369
10421216_160,0.5370578,0.6243702,0.50122494,0.6362887,0.6131022
10421216_161,0.16054302,0.37371233,0.2684463,0.39410594,0.3048275
10421216_162,0.07497689,0.4951631,0.3477643,0.54347956,0.3690272
10421216_163,0.055624835,0.11126575,0.083244294,0.20420249,0.13609953
10421216_164,0.059364043,0.24129173,0.12942255,0.40761912,0.20887652
10421216_165,0.28065592,0.60568696,0.30185217,0.94184434,0.5968267
10421216_166,0.44078287,1.7066212,0.9283648,1.7146809,0.8250365
10421216_167,0.022460539,0.1910525,0.13752085,0.44272,0.18705945
10421216_168,0.013155535,0.12974532,0.057243876,0.28140676,0.11906308
10421216_169,0.015932579,0.0988628,0.03356213,0.17670795,0.06275499
10421216_170,0.031617146,0.16236866,0.057831675,0.21828374,0.07697642
10421216_171,0.026053865,0.18739212,0.055578336,0.20692782,0.0663235
10421216_172,0.01940427,0.14039695,0.04002551,0.1785777,0.060151167
10421216_173,0.024725202,0.13998958,0.039173327,0.16805467,0.053771883
10421216_174,0.020794913,0.19489172,0.06228163,0.22209446,0.07116643
10421216_175,0.017556433,0.09722729,0.029621199,0.13900033,0.04496445
10421216_176,0.02684465,0.18879718,0.058135845,0.19616754,0.06955202
10421216_177,0.026840262,0.15926215,0.056875296,0.17153493,0.07537095
10421216_178,0.017546166,0.09045361,0.021460973,0.13006723,0.044318996
10421216_179,0.023628723,0.16312003,0.049485363,0.16353667,0.06457597
10421216_180,0.012635671,0.12462671,0.03424138,0.14322037,0.06421085
10421216_181,0.0098139495,0.10403162,0.020743549,0.10741973,0.03769003
10421216_182,0.031062558,0.17065263,0.0527229,0.15921366,0.07689476
10421216_183,0.023831252,0.19817421,0.06088671,0.16323523,0.086469464
10421216_184,0.072058566,0.24702996,0.081083275,0.22870068,0.10399826
10421216_185,0.16990326,1.1308353,0.7139007,0.73202586,0.43019444
10421216_186,0.24797496,0.3964296,0.2547443,0.3245533,0.21918172
10421216_187,0.11701646,0.22040123,0.15831658,0.24132562,0.16984406
10421216_188,0.09301343,0.17170861,0.12506795,0.22673588,0.17845303
10421216_189,1.0801766,0.92851263,0.79306173,0.86912775,0.717587
10421216_190,0.5859831,0.35732466,0.21695937,0.4864415,0.4008215
10421216_191,1.2576884,0.87716675,0.58324504,0.8055489,0.801844
10421216_192,0.7434248,0.49508888,0.4325127,0.5874771,0.56180835
10421216_193,0.45241088,0.314761,0.18535857,0.30456144,0.33276674
10421216_194,0.1141075,0.2186565,0.142732,0.26087812,0.198712
10421216_195,0.15205751,0.09576409,0.040708758,0.12480183,0.09460601
10421216_196,0.06199708,0.27246583,0.09277624,0.25305226,0.13955188
10421216_197,0.05429674,0.13152644,0.03200884,0.12809649,0.07053824
10421216_198,0.031365804,0.1967065,0.048685737,0.19089426,0.070695445
10421216_199,0.031707853,0.12446441,0.022457764,0.12624836,0.053880118
10421216_200,0.028164834,0.27181095,0.06609139,0.21872938,0.076582745
10421216_201,0.034567963,0.1649485,0.033572398,0.15359941,0.07202088
10421216_202,0.042918105,0.14933863,0.026149437,0.15693271,0.061911136
10421216_203,0.043484632,0.20925745,0.06756926,0.18115306,0.103280686
10421216_204,0.022015631,0.16208157,0.039473608,0.17150134,0.061930332
10421216_205,0.025011323,0.113987796,0.025308073,0.12960137,0.036830883
10421216_206,0.02887864,0.2384372,0.073950104,0.2187139,0.08243763
10421216_207,0.02275373,0.12140475,0.032861076,0.1501916,0.054849323
10421216_208,0.028035231,0.17220357,0.04915355,0.1884703,0.06369535
10421216_209,0.027775075,0.14265734,0.041715257,0.16172646,0.05973023
10421216_210,0.017422482,0.23821586,0.07661151,0.23504595,0.0782452
10421216_211,0.007679455,0.11364201,0.035874844,0.14537893,0.04208581
10421216_212,0.01752168,0.19093111,0.06449526,0.22958434,0.09398274
10421216_213,0.10683119,0.31139985,0.1836788,0.44017562,0.30327374
10421216_214,0.17135534,0.6904074,0.5359005,0.9241284,0.5025896
10421216_215,0.1686525,0.30669758,0.29795828,0.65093213,0.46537027
10421216_216,0.8420423,1.6742704,1.3752875,1.7995794,1.0349995
10421216_217,0.17532715,0.39737213,0.24675804,0.542903,0.3359716
10421216_218,0.07175708,0.36930987,0.31972036,0.50879157,0.38590714
10421216_219,0.06406552,0.20776045,0.16522306,0.28555503,0.26587874
10421216_220,0.05658529,0.3044483,0.19242865,0.3531763,0.25439245
10421216_221,0.06891188,0.21480632,0.14340909,0.3178736,0.26487347
10421216_222,0.13313241,0.88517237,0.6320523,0.72003967,0.5005244
10421216_223,0.07074857,0.15362811,0.102583475,0.24967633,0.20907983
10421216_224,0.22302517,0.5328904,0.3241648,0.5899129,0.44176975
10421216_225,0.14891069,0.23564106,0.18482012,0.36410624,0.23917568
10421216_226,0.108357,0.22762461,0.17165747,0.46293962,0.2423671
10421216_227,0.14437975,0.18732402,0.13335817,0.50642765,0.22704718
10421216_228,0.26038274,0.293583,0.19530442,0.64692086,0.28682595
10421216_229,0.27878535,0.3263179,0.27653915,0.63142145,0.27192965
10421216_230,0.2665083,0.2922243,0.25416476,0.62620074,0.2922496
10421216_231,1.149344,0.61697924,0.6027316,0.8783127,0.5243658
10421216_232,0.89251685,0.40670276,0.38163435,0.7875237,0.45777917
10421216_233,0.5476599,0.6034848,0.5638112,0.82984436,0.47218743
10421216_234,0.35446316,0.47410458,0.49885386,0.69098365,0.49569243
10421216_235,0.43056077,0.30759102,0.41944015,0.50149363,0.39865863
10421216_236,0.5870131,0.6272321,0.50229955,0.71619546,0.6647468
10421216_237,0.2065019,0.44208217,0.38904357,0.50891787,0.3743956
10421216_238,0.07629703,0.46219108,0.29833442,0.3876953,0.28941643
10421216_239,0.09702635,0.40660125,0.21322118,0.35561097,0.3122228
10421216_240,0.37334394,0.7067419,0.5129212,0.6291247,0.45951462
10421216_241,0.11340249,0.3495931,0.2305853,0.35483903,0.30152416
10421216_242,0.06652582,0.27053297,0.20253065,0.31733713,0.270556
10421216_243,0.1262936,0.41247034,0.26910096,0.38455647,0.3315553
10421216_244,0.056317054,0.21964344,0.12560749,0.24940544,0.23137861
10421216_245,0.061562203,0.3197788,0.15749848,0.2829759,0.22352055
10421216_246,0.01224881,0.2893239,0.1381422,0.28159717,0.21556973
10421216_247,0.023671545,0.14896093,0.07131786,0.18970948,0.13896236
10421216_248,0.13459976,0.48837435,0.25047645,0.4544704,0.33333254
10421216_249,0.26191065,0.38495225,0.2951112,0.49683094,0.38942343
10421216_250,0.22164464,0.57920486,0.4892246,0.63561803,0.42669874
10421216_251,0.04249485,0.20593546,0.17216891,0.35228196,0.29900217
10421216_252,0.20479397,0.3865677,0.33056018,0.5802414,0.42170328
10421216_253,0.19384784,0.3811177,0.3289191,0.5489354,0.42049277
10421216_254,0.06546348,0.23423609,0.25305748,0.41400653,0.3656994
10421216_255,0.2825224,0.51459527,0.46939752,0.5751108,0.54216796
10421216_256,0.11992076,0.5737045,0.6109626,0.64816886,0.5185611
10421216_257,0.4667735,0.8721497,0.7191069,0.8505349,0.71090233
10421216_258,0.38323665,0.5790974,0.665481,0.6583943,0.5942728
10421216_259,0.25192586,0.28877288,0.35601786,0.34309554,0.3836311
10421216_260,0.0911262,0.33997986,0.38642585,0.54278064,0.46003965
10421216_261,0.16785598,0.31202418,0.3079463,0.4473682,0.35659194
10421216_262,0.4231454,0.5163404,0.4796688,0.6936281,0.68488705
10421216_263,0.32004204,0.2653833,0.3060178,0.33608302,0.36363208
10421216_264,0.3961468,0.9491761,0.9747197,0.9816371,0.82848084
10421216_265,0.37544435,0.30066243,0.35362965,0.48527893,0.34461743
10421216_266,0.9012121,1.195924,1.1965196,1.146741,0.99763405
10421216_267,0.66011655,0.55379444,0.66252327,0.59623075,0.704034
10421216_268,0.29419664,0.80979884,0.90093875,0.75678,0.6271446
10421216_269,0.78899837,1.0002551,0.8078549,0.9513106,0.93823195
10421216_270,0.4033969,0.9534993,0.9630673,0.89369977,0.76089644
10421216_271,0.15962417,0.33319333,0.3150853,0.37508792,0.34575307
10421216_272,0.12486069,0.46702227,0.49241856,0.65101635,0.5781218
10421216_273,0.3581797,0.4932167,0.42395276,0.62993824,0.62275016
10421216_274,0.23683941,0.7422938,0.74203575,0.6859031,0.4696141
10421216_275,0.2304649,0.5012438,0.5076728,0.6380967,0.51891804
10421216_276,0.6850634,1.5270214,1.0961834,1.1800944,0.69043344
10421216_277,0.13694993,0.30693215,0.14696082,0.3835773,0.2274093
10421216_278,0.0351392,0.24699366,0.15908873,0.33495525,0.19994059
10421216_279,0.013398863,0.2058432,0.10231193,0.2931791,0.22972961
10421216_280,0.17224067,0.18231341,0.12304941,0.22269462,0.184823
10421216_281,0.054819126,0.2182064,0.1314893,0.34540492,0.29126185
10421216_282,0.086873,0.59289825,0.3661862,0.4762172,0.344065
10421216_283,0.120552614,0.23725036,0.14625405,0.2944123,0.22097142
10421216_284,0.82626164,1.4447689,1.1106796,1.2484562,0.8903372
10421216_285,0.69265795,0.9145477,0.75856495,0.84749675,0.70813495
10421216_286,0.21560465,0.43261498,0.23598945,0.3418976,0.26229808
10421216_287,0.14636657,0.7623949,0.47682333,0.5755001,0.43867052
10421216_288,0.12157598,0.28800192,0.20681179,0.2969296,0.22011897
10421216_289,0.07500824,0.34296682,0.16955262,0.30521756,0.2444894
10421216_290,0.032002345,0.22368075,0.107693724,0.21766934,0.12294562
10421216_291,-0.0036840066,0.13381357,0.06684845,0.15482658,0.06528266
10421216_292,0.016176065,0.22718745,0.085832566,0.19705431,0.071213245
10421216_293,0.49751478,0.3691552,0.17095676,0.35037783,0.21280771
10421216_294,1.9606887,1.3445017,0.63150036,0.969127,0.90049875
10421216_295,0.7054069,0.60670507,0.37799144,0.4738285,0.39764184
10421216_296,0.56637776,0.96447384,0.66405725,0.86936253,0.7227758
10421216_297,1.0329075,0.68925464,0.6050372,0.71420187,0.64356804
10421216_298,0.13896322,0.15017521,0.08614485,0.19388884,0.16937934
10421216_299,0.037488572,0.14219005,0.05760488,0.16789436,0.08357253
10421216_300,0.015633106,0.11775671,0.04347103,0.15616268,0.068281054
10421216_301,0.0041484535,0.17502317,0.055283763,0.17712009,0.106709205
10421216_302,0.08646327,0.17137955,0.12306028,0.18254203,0.17238638
10421216_303,0.79249007,2.3772926,1.6323884,1.464884,0.9426047
10421216_304,0.17931688,0.31421238,0.231957,0.32343465,0.22854143
10421216_305,0.19202703,0.61202633,0.39930817,0.4988534,0.43892896
10421216_306,0.19055994,0.2956135,0.24803868,0.3760055,0.40123016
10421216_307,0.14185512,0.32176712,0.27059934,0.34127963,0.28676105
10421216_308,0.024101581,0.17354003,0.14343834,0.24721599,0.210875
10421216_309,0.033960607,0.14272031,0.09218945,0.17699349,0.12922698
10421216_310,0.04624009,0.2198675,0.15534863,0.27582985,0.18732308
10421216_311,0.020304382,0.12452239,0.061857454,0.17868954,0.10949868
10421216_312,0.07601988,0.35238338,0.16536082,0.40347296,0.27669215
10421216_313,0.12891094,0.37177157,0.24739507,0.5401571,0.30402136
10421216_314,0.056353077,0.22761673,0.18355936,0.47625422,0.2948714
10421216_315,0.018775564,0.22279179,0.15028033,0.40327144,0.2889134
10421216_316,0.03415259,0.21832797,0.17123374,0.31361625,0.2360685
10421216_317,0.04670105,0.42189988,0.25098333,0.5160044,0.399561
10421216_318,0.051566064,0.5474926,0.47695673,0.64708835,0.4674491
10421216_319,0.048398443,0.41595048,0.29396635,0.63199264,0.39482987
10421216_320,0.08296639,0.67560583,0.4757762,0.8453908,0.52061
10421216_321,0.028639495,0.22342452,0.07778633,0.32066792,0.18584123
10421216_322,0.014393672,0.1723901,0.061076507,0.2420229,0.11207609
10421216_323,0.0023454875,0.11471354,0.027518302,0.1894305,0.08129181
10421216_324,-0.0009833463,0.13935834,0.041803434,0.20722842,0.10853251
10421216_325,0.018122625,0.24408121,0.117271125,0.24198575,0.14349717
10421216_326,0.054212406,0.42518643,0.13650379,0.3571701,0.27763733
10421216_327,0.1339697,0.50587225,0.36162737,0.51975065,0.43540835
10421216_328,0.12318021,0.3287323,0.23104075,0.39705923,0.34208044
10421216_329,0.15771645,0.7062793,0.7050005,0.7854436,0.70874643
10421216_330,0.91043234,0.7302226,0.74587536,0.7384008,0.70565665
10421216_331,0.5670022,0.83945155,0.8951168,0.7646587,0.67815495
10421216_332,1.0947762,1.4432974,1.2787087,1.0651503,1.0173925
10421216_333,0.3730052,0.74695086,0.8735844,0.617859,0.5924542
10421216_334,0.28604585,1.2025826,1.3400668,0.96824276,0.77020323
10421216_335,0.81433,1.3043914,1.0982418,1.0510223,0.93959105
10421216_336,0.5701018,0.80932844,0.8253275,0.8222859,0.7389406
10421216_337,0.14790829,0.32919046,0.26207379,0.44460392,0.42117408
10421216_338,0.11303606,0.64855635,0.64678776,0.79203355,0.76113725
10421216_339,0.16010177,0.38964546,0.43710297,0.5676887,0.64109087
10421216_340,0.21321885,0.7234766,0.6987545,0.7593162,0.799315
10421216_341,0.1395483,0.66037554,0.530566,0.6816626,0.733673
10421216_342,0.10686366,0.30492237,0.27965534,0.36818874,0.45396888
10421216_343,0.11772995,0.38125724,0.3232199,0.38236144,0.4526069
10421216_344,0.1250735,0.30425394,0.31566173,0.38070318,0.39366674
10421216_345,0.2005929,0.84781265,0.70625097,0.7210594,0.6052288
10421216_346,0.19202086,0.16134265,0.17027128,0.2992702,0.28857124
10421216_347,0.79452854,0.47308263,0.5449048,0.70761716,0.69696295
10421216_348,0.1944691,0.36368144,0.3078641,0.484274,0.44424957
10421216_349,0.037509736,0.06997633,0.051011413,0.131797,0.1084867
10421216_350,0.049934763,0.25030014,0.14772147,0.25264937,0.15073705
10421216_351,0.018545069,0.12993135,0.044895917,0.14865312,0.098484695
10421216_352,0.018649995,0.15134221,0.060890958,0.1633513,0.07444912
10421216_353,-0.003202375,0.13680255,0.03983891,0.16949989,0.07213041
10421216_354,0.0032455735,0.11830577,0.028017052,0.13638984,0.06364861
10421216_355,0.09184561,0.23843756,0.10677318,0.2904893,0.19053385
10421216_356,0.036246654,0.11251691,0.033826128,0.15135595,0.06846114
10421216_357,0.009572603,0.23925671,0.07464589,0.204032,0.08181545
10421216_358,0.011728469,0.0764043,0.021489225,0.10660398,0.031059086
10421216_359,0.009171091,0.1825551,0.06774741,0.16875127,0.060265634
10421216_360,-0.0027574971,0.18964016,0.064347945,0.15894206,0.084509656
10421216_361,0.0013585314,0.17322479,0.084387265,0.16460586,0.10670162
10421216_362,0.07441358,0.14837483,0.08580372,0.19566229,0.1566019
10421216_363,0.030102406,0.34174383,0.14550416,0.2938105,0.20536205
10421216_364,0.029674962,0.122322306,0.05685903,0.15746611,0.106518686
10421216_365,0.07808643,0.16977158,0.1064967,0.27257463,0.1714679
10421216_366,-0.009260472,0.13651633,0.031993948,0.21171513,0.11930886
10421216_367,-0.012670368,0.110705905,0.036328502,0.15343826,0.037794657
10421216_368,-0.016486108,0.13516882,0.03246489,0.18487343,0.05747057
10421216_369,0.10098567,0.18299979,0.08901873,0.2577201,0.1478706
10421216_370,0.63779503,0.525379,0.3480286,0.5784958,0.3583567
10421216_371,1.2946954,1.3610418,0.85475993,1.269597,0.98091066
10421216_372,1.569236,1.785361,1.2508557,1.4514911,0.96307623
10421216_373,0.9174068,1.1508948,0.77041054,0.92015415,0.43369544
10421216_374,0.95947796,1.7292469,1.4394867,1.4755828,1.108523
10421216_375,0.8423155,0.63082474,0.6272623,0.59954166,0.58006227
10421216_376,0.8750056,0.73650193,0.574764,0.72303534,0.6087837
10421216_377,0.033937473,0.36477885,0.14436424,0.29599875,0.18564187
10421216_378,0.014413826,0.19211933,0.08795042,0.19930086,0.08221331
10421216_379,0.020586487,0.077179946,0.04793924,0.12079963,0.066717
10421216_380,0.06091842,0.22985803,0.09285972,0.22747731,0.14695223
10421216_381,0.25878263,0.19265091,0.12072342,0.26433396,0.215363
10421216_382,0.053138975,0.15401104,0.07009162,0.18368632,0.1409833
10421216_383,0.022982184,0.13400018,0.059213832,0.16892812,0.10411468
10421216_384,0.054885358,0.15256576,0.063000195,0.21296449,0.124040216
10421216_385,0.018557962,0.10841422,0.029762074,0.14879769,0.06718369
10421216_386,0.01950831,0.14598571,0.04792376,0.17923054,0.06954557
